"ID" "SDG2_TSS" "SDG2_TSS2" "SDG2_TES" "SDG2_mid" "S2Lb_TSS" "S2Lb_TSS2" "S2Lb_TES" "S2Lb_mid"
"4664" "AT1G53025" 1.04837 1.70136 0.5717 -12.9761 -3.88968 -1.9119 0.0714100000000002 0.571600000000004
"4665" "AT1G53030" -1.53626 -1.94985 -0.8796 -3.77502 0.83291 0.95568 -1.85212 -2.11234
"4666" "AT1G53035" -1.84868 1.22832 -1.28058 1.01126 -1.51718 -0.745900000000001 0.80612 -1.77457
"4667" "AT1G53040" -0.0260000000000007 -3.56733 0.20785 -10.1591 -1.49253 1.33807 -1.22775 -4.3957
"4668" "AT1G53050" 0.1688 4.08585 -2.70619 -2.6642 1.08564 4.29844 -1.141 -9.8042
"4669" "AT1G53060" -4.79425 -1.42325 -1.11372 0.0469999999999997 0.0730599999999999 2.26223 -1.23427 -1.17866
"4670" "AT1G53070" 0.2588 -0.22808 -1.94329 -2.64603 -1.92481 0.1774 -1.36859 1.01197
"4671" "AT1G53080" -2.78017 -0.15021 -1.67695 -1.75335 -1.06364 -2.56072 -2.59187 -4.06671
"4672" "AT1G53090" 1.56433 5.13132 -1.60225 -10.9623 -3.09684 6.11812 1.44172 0.560500000000005
"4673" "AT1G53100" -0.31878 -0.33554 -1.89843 -2.2186 -2.72754 -1.03783 0.91501 -6.3267
"4674" "AT1G53110" 1.80787 3.14537 -2.44226 -5.0203 -0.14133 2.98907 1.054 -5.4077
"4675" "AT1G53120" -1.80769 -1.5108 -2.17908 -2.7244 0.93191 -1.4706 -1.45118 -1.3033
"4676" "AT1G53130" -1.62019 -5.06986 -1.0778 0.017945 0.41372 -1.09558 -0.11503 -0.286218
"4677" "AT1G53140" -0.19895 0.22117 0.407719999999999 -9.8396 -1.08121 -1.64142 -0.17666 -12.8462
"4678" "AT1G53160" -0.33601 1.82261 -1.20079 0.791400000000001 -1.45788 1.74958 -4.37284 3.2766
"4679" "AT1G53163" -1.10206 -0.817769999999999 -0.97615 -1.75555 -0.10446 1.0634 -3.62589 0.00608999999999948
"4680" "AT1G53165" -1.48433 -0.78186 -1.92001 -16.155 -0.39891 2.49817 -1.39169 -13.6273
"4681" "AT1G53170" 0.40337 8.34195 3.89203 6.6843 -0.41783 9.58549 4.52719 4.37346
"4682" "AT1G53180" 2.20107 1.89126 -1.96949 -1.2094 0.40285 4.41449 -2.59187 1.4215
"4683" "AT1G53190" 1.04375 5.39864 -1.5564 -2.7623 2.71674 9.36971 0.568820000000001 -8.6703
"4684" "AT1G53200" -0.75613 0.50329 -1.61632 -5.4528 -1.14118 -0.67271 0.93442 -4.398
"4685" "AT1G53210" 1.8947 48.23068 2.2998 61.2711 2.78556 48.80442 2.3123 59.2735
"4686" "AT1G53230" 5.04256 5.66617 -1.43899 0.330500000000001 6.07639 9.38748 0.33938 2.9637
"4688" "AT1G53240" 0.2782 7.93953 -0.11381 4.4767 0.39277 16.81765 -0.33924 11.4314
"4689" "AT1G53250" -0.45754 0.59059 0.59182 -7.9175 1.77181 3.95913 -1.54193 -1.7575
"4690" "AT1G53260" -2.43767 -0.13057 1.00952 -2.9797 -2.88061 -1.33258 -1.61579 -1.3069
"4691" "AT1G53270" 0.799460000000001 -0.56938 -1.22991 -1.6198 -2.17386 2.28464 1.78288 0.319899999999999
"4692" "AT1G53280" 1.38676 1.49296 -0.39691 -7.5032 -1.01153 2.26523 1.36283 -0.331
"4693" "AT1G53290" 0.18311 -1.05088 -1.09575 -12.8605 -3.82068 -2.56072 -2.49356 -6.1527
"4694" "AT1G53300" 2.92006 6.9334 -1.33955 3.8426 2.75508 13.20618 -4.15378 0.1738
"4695" "AT1G53310" 0.86546 1.62785 -2.56695 -25.7604 -1.92229 3.2187 -2.6175 -13.8873
"4696" "AT1G53320" 5.89468 14.6804 -0.28119 0.282899999999998 4.75939 15.02136 -1.59386 -0.861199999999997
"4697" "AT1G53330" 2.00484 3.65478 0.730070000000001 -2.5113 -1.74662 0.65374 1.80598 -0.487400000000001
"4698" "AT1G53340" 1.53374 1.26495 -0.77119 -1.6063 -3.72304 -2.42707 -1.5694 -2.5894
"4699" "AT1G53345" 1.40786 1.18248 -0.54851 0.927519999999999 -0.0404900000000001 -0.554120000000001 -1.38869 -1.32939
"4700" "AT1G53350" -0.7057 1.37507 -1.8914 -0.989099999999993 -0.825959999999999 -0.75444 0.60414 -6.5033
"4701" "AT1G53360" -2.26859 -1.08194 -0.61302 -1.70387 -1.31317 0.431480000000001 -1.24165 -1.69469
"4702" "AT1G53370" -0.130059999999999 -1.33762 -4.01681 -1.39946 -0.966489999999999 -0.29051 -3.18944 0.18361
"4703" "AT1G53380" 2.96227 10.26418 0.87178 4.0285 0.7346 7.21282 -2.83605 -2.4664
"4704" "AT1G53390" 1.05588 1.06094 0.0839099999999999 -22.1004 0.49593 6.30139 -2.1422 -18.6465
"4705" "AT1G53400" 4.37209 14.67315 -1.75725 5.4684 2.30289 16.35365 -1.90318 7.0529
"4706" "AT1G53420" 0.8759 0.4555 -1.73615 -9.60040000000001 -1.90268 0.505339999999999 -1.87571 -8.8178
"4707" "AT1G53430" 0.48972 12.40238 -0.98125 1.15819999999999 0.73042 14.90632 -1.2696 10.5278
"4708" "AT1G53440" 5.55219 7.97228 -1.22481 -3.331 2.27009 9.95039 -1.94724 -11.962
"4709" "AT1G53450" -2.8219 1.52716 -0.32972 -3.9521 -0.544589999999999 3.9139 -5.14307 -8.5624
"4710" "AT1G53460" -0.21543 0.180429999999999 -2.11359 -5.4424 -2.02749 -2.99416 0.67868 -3.9818
"4711" "AT1G53470" 0.87929 0.11613 -1.23086 -11.1803 -1.00434 0.1275 -0.473260000000001 -10.2302
"4712" "AT1G53480" -0.62878 -1.51345 1.08059 1.048 -1.15925 -3.10034 -3.72335 0.5664
"4713" "AT1G53490" -0.380419999999999 1.33678 1.70013 -5.7154 -2.43057 0.0483099999999999 1.40756 -6.5478
"4714" "AT1G53500" 1.64097 13.21644 1.65259 7.3867 2.31077 19.89172 0.71721 7.7519
"4715" "AT1G53510" 5.09883 16.17443 -1.57846 6.4994 7.26681 24.98839 -0.7357 11.8515
"4716" "AT1G53520" 0.59039 -0.2904 -1.33516 -1.0456 -0.25604 -1.03783 -1.35268 -2.7714
"4717" "AT1G53530" 1.6936 1.28413 -2.52838 0.244399999999999 -0.34146 -1.25018 -4.20453 -5.6785
"4718" "AT1G53540" -2.68168 -2.3421 -0.0912500000000005 -0.22294 -5.35813 -3.75981 -3.48186 -2.34854
"4719" "AT1G53550" -3.79292 -2.71808 -1.67454 0.512729999999999 -3.97208 -2.93671 -0.77102 -2.04419
"4720" "AT1G53560" 0.35654 4.70124 -1.74683 1.0597 -0.19792 2.96366 -1.12926 1.0522
"4721" "AT1G53570" 5.13255 20.74782 -1.91638 5.12220000000001 2.77352 17.16329 2.83616 7.7961
"4722" "AT1G53580" -0.20792 30.32048 -1.02444 27.8254 0.17556 39.53748 4.12709 39.1733
"4723" "AT1G53590" -0.0563099999999999 2.05671 -0.30545 -13.9067 0.25728 -1.13226 -1.97102 -17.1771
"4724" "AT1G53600" -1.58356 -1.06447 -1.94669 -7.9715 -2.01993 -0.85712 -2.51414 -2.8055
"4726" "AT1G53640" -0.77458 -0.98053 -0.377 -2.3563 -0.98959 -3.09364 -0.213830000000001 -5.8892
"4727" "AT1G53645" -0.84395 0.677190000000001 -1.67114 -9.7025 -1.77709 1.7256 -0.18132 -1.7025
"4728" "AT1G53650" -0.97105 3.80808 -1.64735 -4.7573 -0.46723 1.01013 -2.18908 -3.8928
"4729" "AT1G53655" -1.77299 -0.77675 -1.24612 -1.99495 -0.81859 -0.70134 -3.02851 -0.68395
"4730" "AT1G53660" -3.57121 -3.38225 -1.47152 -7.0343 -0.90486 -1.64258 -0.46288 -3.6975
"4731" "AT1G53670" 0.92344 5.7198 -3.34392 0.850899999999999 0.23786 4.98159 -3.21322 -3.1192
"4732" "AT1G53680" -0.95167 -0.521599999999999 0.63865 -0.760721 -3.04356 -3.61784 -2.23548 -0.502264
"4733" "AT1G53690" -2.72631 -1.14838 -0.25135 -1.55519 -0.4947 0.469819999999999 -1.12207 -1.21117
"4734" "AT1G53700" -1.97143 1.09517 -3.4288 -3.6663 0.62308 -1.33124 0.85134 -7.68184
"4735" "AT1G53705" -0.16962 -1.5227 -0.940020000000001 -0.59069 0.57416 -1.09577 0.88686 0.35978
"4736" "AT1G53708" -1.27016 -0.49102 1.20116 -0.0172300000000001 -0.62768 -0.17297 -0.21733 0.102002
"4737" "AT1G53710" -2.87162 -2.65792 1.30329 -9.2492 -2.31671 -2.37883 0.10373 -14.5524
"4738" "AT1G53720" -0.70545 1.13735 -1.96198 -3.7644 1.12417 1.67368 -1.08355 -6.2511
"4739" "AT1G53730" 1.76759 10.19553 -1.12633 0.0391999999999939 -0.945040000000001 15.15996 -4.44286 4.7795
"4740" "AT1G53750" 3.29871 10.00533 -0.0864199999999995 -8.7745 -0.855939999999999 10.26362 -4.02916 -4.93190000000001
"4741" "AT1G53760" 0.91712 5.47723 -2.81049 -2.9853 -1.2728 2.64724 -1.29725 -2.8892
"4742" "AT1G53770" 0.15691 0.83706 -0.35663 -7.8082 -0.82731 -0.52868 -2.11204 -7.7177
"4743" "AT1G53780" -2.9136 -2.08062 -2.02431 -7.8043 -0.0580699999999998 0.82038 -1.77457 -11.1543
"4744" "AT1G53790" -3.31237 -1.78516 -0.00489000000000051 -4.2659 -0.78829 -0.272749999999999 1.06438 -9.1134
"4745" "AT1G53800" -0.915520000000001 7.30234 -0.23704 0.510600000000004 2.36404 11.22495 -2.6175 0.168399999999998
"4748" "AT1G53820" -2.6424 -1.47491 -1.91954 -1.42271 -0.36456 -1.65582 -0.0264099999999994 -0.8506
"4749" "AT1G53830" -1.87124 0.73955 -0.58729 -3.5577 -0.346299999999999 -1.51631 -0.82498 -2.3411
"4750" "AT1G53840" -0.1109 8.90082 -2.72294 4.6037 -0.28284 8.09105 1.42299 11.0809
"4751" "AT1G53850" 1.24218 2.09457 -2.68243 -3.5498 -2.09815 1.65359 0.412740000000001 -3.266
"4752" "AT1G53860" 0.01281 -1.18478 -0.54946 -4.8456 0.30687 -3.5006 -1.28202 -12.5537
"4753" "AT1G53870" -0.13879 0.12487 0.45186 4.5871 -1.45032 1.65243 -1.24717 5.7963
"4754" "AT1G53875" 0.0142800000000003 1.76661 -1.80066 1.03019 -0.0555399999999997 3.30366 -0.32738 1.20453
"4755" "AT1G53880" -1.20174 0.59182 -1.4921 -3.1491 -0.6595 2.05152 -1.20932 -7.055
"4756" "AT1G53885" -0.0689199999999999 4.67844 1.53156 2.8388 -1.0092 3.69485 -0.69415 0.65404
"4757" "AT1G53887" 0.183590000000001 5.04011 5.19756 0.821583 -0.66804 7.04648 2.46285 1.022467
"4758" "AT1G53890" -0.64432 1.37945 0.51688 2.3288 -1.14032 4.52132 -1.73672 5.2158
"4759" "AT1G53900" 2.19645 2.4509 -2.32243 0.3504 1.05467 2.89026 -0.48112 -8.2425
"4760" "AT1G53903" -0.61155 4.90573 1.03647 3.13668 -1.56037 1.84052 0.10858 0.76943
"4761" "AT1G53910" 3.47167 8.74518 1.03743 3.7725 1.84199 6.98245 -2.8548 6.8096
"4762" "AT1G53920" -0.36098 -1.12826 -2.58999 -4.7684 -2.93554 -0.9169 -0.65814 2.1277
"4763" "AT1G53935" 0.32547 -1.09455 -1.2726 -0.299339 1.82675 1.50151 -2.43426 0.629402
"4764" "AT1G53940" 1.55145 -1.24932 -2.97134 -2.506 0.28425 0.47554 -1.56873 -2.8072
"4765" "AT1G53970" -1.89697 1.63271 -1.58842 -2.397 -1.89181 0.32346 2.27058 -0.613900000000001
"4766" "AT1G53980" -1.39848 -1.71967 -0.13444 -0.73428 3.17212 -0.30458 0.11043 -0.174507
"4767" "AT1G53990" -0.56183 -2.79012 -1.81789 2.8181 -0.82848 -2.54296 -3.44333 -4.7001
"4768" "AT1G54000" -0.25087 0.59814 -1.91223 -3.6524 -1.09343 -1.21369 -2.99299 -12.1267
"4769" "AT1G54010" 2.14211 7.63924 -0.3707 -0.729100000000003 4.52072 11.56883 1.10524 8.8089
"4770" "AT1G54020" -0.73115 0.17873 -2.08375 -5.8359 -0.543430000000001 0.85018 0.40703 -1.2955
"4771" "AT1G54030" 1.54879 2.55859 -0.57204 -0.595200000000002 -2.79151 4.67512 0.262320000000001 6.2338
"4772" "AT1G54040" 0.22097 -1.50934 -1.53191 -8.7066 -0.07551 -2.70173 -1.10013 -4.43963
"4773" "AT1G54050" 0.58287 -0.793979999999999 -2.26492 -3.82154 -1.5423 -1.43526 -2.42726 -2.20414
"4774" "AT1G54060" 0.0928800000000001 -0.80126 -0.15555 -3.4076 -2.26197 1.74318 -0.729 0.4232
"4775" "AT1G54070" -0.50484 -0.34596 0.18841 -0.87814 -1.11052 -1.658 2.65345 -0.46792
"4776" "AT1G54080" 3.05273 11.4777 -0.275139999999999 -1.8389 2.31512 10.97472 2.68577 2.7321
"4777" "AT1G54090" -0.61836 2.10934 -2.32365 -1.7374 -1.44884 6.10152 -1.87958 4.2601
"4778" "AT1G54095" 0.40432 -0.3775 -2.46723 -1.61245 -1.19477 -4.36196 -0.10581 0.643359999999999
"4779" "AT1G54100" 1.53786 26.82474 0.851629999999999 40.7781 2.32134 45.37389 3.32622 86.6209
"4780" "AT1G54110" -0.10192 -1.21438 0.48874 -4.4235 -0.0287500000000005 0.81786 -0.24984 -9.9623
"4781" "AT1G54115" 0.41791 0.34488 -0.13611 -9.977 0.15294 0.32278 -2.8379 -6.0233
"4782" "AT1G54130" 1.83332 15.88068 0.61632 7.2149 0.9679 14.89429 0.8957 20.8082
"4783" "AT1G54140" 1.27978 1.46047 0.0911499999999998 0.0942699999999999 2.87368 -0.39135 1.06917 -2.64395
"4784" "AT1G54150" -1.94159 -1.73469 -2.53181 -2.9606 -3.56542 0.46263 -0.903510000000001 -6.3311
"4785" "AT1G54160" 0.25152 2.56298 -0.42409 -5.8324 -2.62437 2.63802 -1.15187 -0.774800000000003
"4786" "AT1G54170" -0.0740200000000004 2.07248 -3.44627 -15.3521 -1.38353 6.02345 -0.61409 -18.1425
"4787" "AT1G54180" -1.02128 -1.24714 -3.22483 -7.3496 -2.67495 -2.78211 -1.49302 0.740200000000002
"4788" "AT1G54200" -0.43398 2.60298 0.46474 7.8631 -0.60088 5.93579 -1.05374 1.0456
"4789" "AT1G54210" -0.44904 -1.34634 -1.68253 -3.30855 0.32647 4.60489 -4.27471 -3.10667
"4790" "AT1G54215" -0.53927 -0.42407 1.52209 -0.0254899999999998 -1.41818 -0.77907 -0.313800000000001 -0.5602
"4791" "AT1G54217" -1.42054 -0.97931 1.69966 -0.4476 1.92187 -1.68179 -2.57964 -4.9052
"4792" "AT1G54220" -0.6574 -2.14489 -2.51916 -18.4103 -1.26075 1.19017 -2.53762 -5.2886
"4793" "AT1G54230" -1.18281 -2.19413 -1.05136 -0.4739 -0.0430100000000002 -0.74036 -3.45575 -12.6287
"4794" "AT1G54240" -1.68106 -2.74428 -2.44518 -3.6953 -1.51466 0.148090000000001 1.2975 -4.9897
"4795" "AT1G54250" 0.78397 -2.34428 -1.65221 0.4086 -0.84139 -1.87153 0.0176399999999992 -2.0499
"4796" "AT1G54260" 0.0426499999999992 -0.19048 0.16442 -4.9366 1.73096 3.39505 1.28663 -1.1107
"4797" "AT1G54270" 0.33859 14.0194 -1.08459 16.9334 1.90982 21.39889 0.557259999999999 20.3978
"4798" "AT1G54280" -2.22856 -2.6635 -1.84069 -9.5391 -2.86653 -3.18944 0.67199 -9.1179
"4799" "AT1G54290" -0.36268 3.166 -1.02298 -4.2095 0.99218 6.00991 -3.20769 -1.6561
"4800" "AT1G54300" -1.02638 -1.58407 -1.52052 -0.47987 1.81219 -1.0879 -1.68461 -2.32055
"4801" "AT1G54310" 1.59365 -0.77873 -2.01949 -5.5406 0.48205 4.71359 1.90934 -5.1036
"4802" "AT1G54320" 9.07724 11.35839 -1.65248 -0.500399999999999 2.35851 10.56435 1.24461 1.9731
"4803" "AT1G54330" -1.5821 -1.82685 -1.00697 -2.2517 -2.26713 -0.81004 0.124980000000001 0.12167
"4804" "AT1G54340" -1.66142 -1.90061 -3.35339 -7.7297 -1.34364 0.0372400000000006 4.44965 -4.3358
"4805" "AT1G54350" -1.73809 -0.0582799999999999 -2.19947 -11.9282 5.00267 2.84756 -0.79431 -7.6859
"4806" "AT1G54360" -2.8966 -0.89346 -3.18262 -8.3309 0.97344 2.42198 -0.3565 -5.0375
"4807" "AT1G54370" -3.31578 -2.11434 -3.49675 -23.884 -1.17583 2.69499 -0.0659299999999998 -12.7465
"4808" "AT1G54380" -0.52667 -0.7724 -0.74861 -13.1213 -1.79466 0.874820000000001 0.28659 -9.1084
"4809" "AT1G54385" -1.51393 0.0508800000000003 -2.39593 -13.2059 -1.47428 3.24112 -2.98126 -6.1663
"4810" "AT1G54390" 1.43454 0.72548 -2.06897 -1.8964 0.58203 3.71912 0.11295 -4.8384
"4811" "AT1G54400" -1.74849 -0.69136 -0.56548 -0.29794 0.79807 1.32178 0.785359999999999 -1.1842
"4812" "AT1G54410" 8.89877 99.39391 9.4818 93.6789 8.41645 104.1171 17.63946 129.764
"4814" "AT1G54440" -1.69391 0.0785499999999999 -3.45454 -3.0355 -0.31282 2.16926 -3.00337 -16.7912
"4815" "AT1G54445" 0.18434 -0.2751 -0.246250000000001 0.00557399999999997 -1.88899 -4.15096 -0.451809999999999 -1.084593
"4816" "AT1G54450" 0.17024 -0.51504 -1.30727 6.2801 -0.36757 -1.33492 -2.69019 -10.1563
"4817" "AT1G54460" -1.70071 2.10306 -0.30372 -1.635 0.137700000000001 1.85071 0.0509399999999998 -2.2954
"4818" "AT1G54470" -0.12401 -1.3895 -2.56964 -4.4513 -1.82582 1.99641 -2.97321 -7.26300000000001
"4819" "AT1G54490" -0.13441 0.0363299999999995 13.0394 -26.1957 -1.41818 6.31645 17.88387 -4.71300000000001
"4820" "AT1G54500" 4.73934 25.81367 13.9085 10.41652 3.78425 32.51895 19.23407 10.01851
"4821" "AT1G54510" 0.32187 -0.2072 -1.47998 -15.7371 1.03237 2.89813 -1.15992 -10.8886
"4822" "AT1G54520" -0.38889 9.04108 -0.85268 -2.1303 1.09253 2.88056 -0.17782 -4.0324
"4823" "AT1G54530" -0.20258 1.62227 -1.64688 -0.038573 -1.50543 -0.1361 -1.88813 0.304652
"4824" "AT1G54540" 0.80215 -1.24228 -2.01198 0.56734 0.32327 2.38781 -3.23029 -1.58249
"4825" "AT1G54550" 0.34077 -0.97764 -2.10122 0.12096 0.42896 -1.04452 -1.59084 1.28245
"4826" "AT1G54560" 2.56468 -0.20503 -1.05136 -24.499 -2.94107 -0.51713 0.11712 -23.0393
"4827" "AT1G54570" 0.79949 0.370369999999999 0.0717400000000001 -12.1038 -0.84875 -4.26567 -0.85293 -11.261
"4828" "AT1G54580" 2.59087 11.39812 0.23038 1.438 0.2794 14.30275 -2.47764 6.3169
"4829" "AT1G54590" -0.897810000000001 -3.24084 -0.740399999999999 -3.0944 1.23034 0.42245 0.23319 -6.8158
"4831" "AT1G54610" 1.59125 1.65671 -1.64663 -9.5056 -1.00201 1.13406 -0.40308 -13.4866
"4832" "AT1G54620" -3.34708 -0.51069 -3.13263 -0.0313 0.0829600000000008 -2.45386 -0.83469 0.17586
"4833" "AT1G54630" 2.03563 22.74827 -4.1136 7.7929 1.6308 27.07282 -0.61759 13.1494
"4834" "AT1G54640" -3.39996 -2.90391 -0.212540000000001 -0.0395600000000003 0.0414199999999996 -1.86299 -0.716089999999999 -0.20849
"4835" "AT1G54650" -0.67171 -1.27332 0.66168 -0.545199999999998 0.57717 -0.75812 -1.06597 -7.319
"4837" "AT1G54680" 2.37548 1.04738 4.17384 0.1304 -2.14639 -0.537710000000001 8.26509 -2.27579
"4838" "AT1G54690" 5.44109 13.07574 0.75288 3.31713 6.47751 23.53345 5.33936 5.00083
"4839" "AT1G54710" -0.57274 7.069 -2.33942 -10.6245 -0.12842 6.03642 -4.91565 -3.2032
"4840" "AT1G54720" 1.36297 -0.63294 0.0086700000000004 -0.86189 -0.64107 -0.40775 -0.1984 -0.59302
"4841" "AT1G54730" 0.71943 3.06365 -3.49722 -2.7839 0.00656999999999996 2.15469 0.13887 0.475899999999999
"4842" "AT1G54740" 19.43871 63.53037 17.0054 41.54155 19.96573 68.11243 33.2488 48.1114
"4843" "AT1G54770" 1.21476 2.91662 -1.83318 0.362500000000001 1.30906 5.87022 -0.55363 3.2007
"4844" "AT1G54780" 4.58117 27.99386 1.7159 24.6117 3.41766 34.98643 0.123520000000001 35.0538
"4845" "AT1G54790" -0.99484 0.73884 2.42398 -0.899699999999999 -0.5441 -0.0106899999999999 0.74117 -7.2376
"4846" "AT1G54820" -0.87232 7.20532 0.0528499999999998 -0.703299999999999 -1.23746 8.29022 -2.67679 2.3265
"4847" "AT1G54830" 1.31981 4.85818 -0.76368 -1.5982 -0.33844 5.52052 -0.47258 1.2964
"4848" "AT1G54840" -0.50239 -3.91323 -1.13408 -4.1219 1.44202 -1.91073 -0.28032 -4.1172
"4849" "AT1G54850" 1.08718 -0.496350000000001 0.28157 -4.1853 2.29301 2.24544 -1.55902 -2.8509
"4850" "AT1G54860" -0.653049999999999 -2.82119 -1.93432 1.3127 -0.48733 -2.311 -1.45419 -3.443
"4851" "AT1G54870" -1.36888 1.11651 0.24473 1.0306 0.16351 -1.71042 -1.23494 -6.9158
"4852" "AT1G54890" 1.11117 -2.45732 -0.53904 -3.3054 -0.90282 0.979649999999999 -1.17148 -1.9022
"4853" "AT1G54920" 0.00724000000000036 3.31422 -2.50221 -10.4537 -0.41163 1.28362 -1.81359 -7.2607
"4856" "AT1G54930" -2.51213 -4.34848 -0.99534 -3.1538 -1.72701 -1.22505 0.97111 -1.84182
"4857" "AT1G54940" -1.67162 -2.02435 2.01039 -2.5381 -3.38355 -4.31237 -1.82397 -11.0806
"4858" "AT1G54950" -2.0847 -1.13574 -0.0997400000000006 0.669499999999999 -3.27872 -0.50091 -3.31571 -9.5125
"4860" "AT1G54960" -1.44357 -5.26049 -0.57836 -17.879 0.63259 1.37204 -1.7111 -7.0738
"4861" "AT1G54970" -1.93917 -3.68987 -2.69405 -2.965 -4.05933 -2.07535 0.65791 -2.2744
"4862" "AT1G54980" -0.47525 0.39535 1.6686 0.36796 -1.38015 -1.06744 -0.1917 0.51487
"4864" "AT1G54990" -1.00599 2.47611 -1.49282 -5.9852 -1.34248 -0.6037 -2.49558 -3.9146
"4865" "AT1G55000" 2.85844 3.40978 -4.63609 -2.5437 1.69912 4.51219 -2.42455 1.1536
"4866" "AT1G55020" -0.49271 0.67916 -0.67901 -14.1859 -1.69285 -2.17618 -3.64229 -1.9306
"4867" "AT1G55030" -2.30159 -1.32816 -1.5074 -1.33326 0.26736 1.91603 -2.9898 -1.59668
"4869" "AT1G55040" -2.3593 -1.2692 -0.69258 -14.4384 0.0181299999999993 0.92558 -1.62986 -14.0406
"4870" "AT1G55050" 0.88317 -0.123769999999999 -1.3216 -14.0474 -1.16361 -1.77273 0.30085 -6.9917
"4871" "AT1G55070" 0.20663 -2.27345 -3.78734 -5.70926 -2.30566 -1.33074 -3.64298 -0.376110000000001
"4872" "AT1G55080" -2.14655 -2.67587 -2.16892 -1.22798 -0.54963 -0.52868 -3.81816 -2.66671
"4873" "AT1G55090" -0.83909 -1.0031 -1.66165 -7.9879 0.0924799999999997 1.22451 -0.86197 -13.4106
"4875" "AT1G55110" 1.71325 12.93968 -0.75514 1.7826 2.8961 13.53461 -2.23198 12.7133
"4876" "AT1G55120" 0.6588 1.82241 0.12004 -4.6748 0.28543 -0.62398 -1.80941 -11.9845
"4877" "AT1G55130" -0.3964 1.48861 -0.604039999999999 -0.121299999999998 0.4112 0.824259999999999 -1.01153 -8.4213
"4878" "AT1G55140" -0.0999800000000004 1.59074 -0.99532 3.6746 -0.0557300000000005 0.25931 -1.2465 -0.894500000000001
"4879" "AT1G55150" 0.93119 2.36016 3.13205 -9.1989 1.49346 1.69262 2.84437 -4.6983
"4880" "AT1G55152" 4.11375 7.45638 4.07664 1.48817 5.86151 8.76414 3.49386 1.77581
"4881" "AT1G55160" 3.31157 6.14306 -1.52996 10.2133 2.88339 7.54451 -1.71158 13.6305
"4882" "AT1G55170" -0.30229 -0.129620000000001 -0.89805 -9.0816 -0.0416499999999997 1.01818 -3.60328 -1.78
"4883" "AT1G55175" -2.70014 -1.39148 -0.691380000000001 -5.99 0.0732499999999998 -0.37426 -0.58663 1.4325
"4884" "AT1G55180" -1.76307 -0.84591 -0.28775 -8.6575 -1.33258 -2.77473 0.0848000000000004 -14.7811
"4885" "AT1G55190" 3.86511 9.26717 1.22421 1.198788 2.12907 5.2993 0.48961 -0.16043
"4886" "AT1G55200" 0.0678700000000001 -0.67878 3.86946 -9.2897 -1.90705 -2.6798 1.74336 -6.0283
"4887" "AT1G55205" 0.00700000000000012 1.04664 -3.93919 -3.2331 -2.15259 -1.04618 -0.15939 -3.2433
"4888" "AT1G55210" -0.11816 -0.57155 1.14758 1.18543 0.47031 2.4379 2.49584 -1.88579
"4889" "AT1G55230" -0.501440000000001 0.153239999999999 -2.33698 -2.97768 -3.14489 0.911309999999999 -3.08142 1.18046
"4890" "AT1G55240" -3.0905 -4.71695 -0.77214 2.20491 -0.5312 -2.35672 -1.39576 -5.58853
"4891" "AT1G55250" -0.0517200000000004 0.43123 -3.45113 -15.7582 1.78152 -3.63376 -3.43043 -10.071
"4892" "AT1G55260" -1.59131 -1.0242 2.26849 3.1873 -2.02662 1.29604 -1.03531 -1.9156
"4893" "AT1G55270" 2.11009 5.14149 0.0797299999999996 -4.3716 0.09131 11.68451 -0.45715 -0.572199999999999
"4894" "AT1G55280" -1.58016 0.0974400000000006 0.17363 -8.3578 1.58557 3.00819 -0.10999 0.8315
"4895" "AT1G55290" -3.36332 -3.39948 0.57971 0.238100000000001 -2.11339 -2.31284 -1.28152 -5.42425
"4896" "AT1G55300" 1.26207 5.52179 -2.44981 -3.8369 1.35497 6.87819 -2.02914 1.4205
"4897" "AT1G55310" 0.53387 3.72805 -1.4065 -6.9257 0.756720000000001 6.40061 -0.93214 -1.7026
"4898" "AT1G55320" -1.41231 -3.36988 -0.7724 -7.98929999999999 -1.07567 1.38612 -1.14284 -4.1005
"4899" "AT1G55325" 0.69105 0.98138 0.72694 -28.501 1.60081 0.9547 -0.0403099999999998 -19.273
"4900" "AT1G55340" 2.28501 9.51511 1.14489 0.173999999999999 0.98548 7.51285 2.47289 0.5761
"4901" "AT1G55350" -0.22222 0.74923 1.09201 -43.235 -1.61346 6.21046 2.39903 -21.916
"4902" "AT1G55360" 2.81793 8.93072 -0.21787 0.9162 0.81718 12.14609 0.0873199999999992 0.249499999999998
"4903" "AT1G55365" -1.21363 2.00069 -1.26095 0.87711 -0.955430000000001 -2.38602 0.4772 -1.90355
"4904" "AT1G55370" 1.28827 1.94635 -0.199459999999999 11.9956 -1.68916 -1.94287 -1.49787 9.9198
"4905" "AT1G55380" -3.13361 -2.83767 -1.1091 -5.5961 -0.36707 0.4015 -0.90818 -5.3808
"4906" "AT1G55390" 1.02822 2.40916 -2.94683 -5.2915 0.94714 2.1279 -0.20461 -3.0153
"4908" "AT1G55420" -0.14073 1.85925 -0.924250000000001 -6.7732 1.49715 -0.426 -3.20283 1.5329
"4909" "AT1G55430" -0.448560000000001 -1.00796 -0.0628700000000002 -9.4264 -0.45735 0.43216 1.0009 -3.5628
"4910" "AT1G55440" -2.58055 -2.77072 -0.96986 -3.2553 -0.57808 -0.18316 -1.34918 -6.048
"4911" "AT1G55450" -0.62053 7.46237 -0.76585 0.3047 1.30974 3.08477 -0.70085 3.4639
