"ID" "ATX1_ChIP8TSS" "ATX2_ChIP8TSS" "ATXR7_ChIP8TES" "ATX1_ChIP7TSS" "ATX2_ChIP7TSS" "ATXR7_soiTES"
"22326" "AT4G19210" 4.51339 7.44833 39.02845 1.56467 5.92708 37.59685
"22327" "AT4G19220" 3.85684 5.54384 39.1399 3.20643 7.28381 35.98298
"22328" "AT4G19230" -2.78411 -1.09939 -2.26008 0.79121 1.38594 0.79972
"22329" "AT4G19240" -1.4443 -2.59225 -3.24695 -0.3338 -1.328566 -2.64723
"22330" "AT4G19250" -0.536172 -0.282615 -0.588899 0.584768 -0.276675 -0.1184021
"22331" "AT4G19260" -0.4929147 -0.263029 -0.159161 -0.591468 -0.636595 0
"22332" "AT4G19275" 0 0 0 0 0 0
"22337" "AT4G19330" 0 0 -0.206902 0.0943482 0 0.067256
"22338" "AT4G19340" 0 0 0 0 0.0553777 0
"22339" "AT4G19350" 5.89663 6.20147 8.14964 1.66474 2.63274 3.67077
"22340" "AT4G19360" -1.59381 -1.24182 -1.52789 -2.90177 -2.65571 -0.33683
"22341" "AT4G19370" -2.4141 -2.68047 -0.76388 -1.03302 -3.12717 -0.73075
"22342" "AT4G19380" -2.08778 -3.44835 -2.32374 -2.97074 -4.89876 -3.42489
"22343" "AT4G19390" 1.36174 3.65081 10.1711 0.0919000000000008 -0.52347 11.27454
"22344" "AT4G19400" 4.2723 2.41515 15.98076 -1.33568 -0.855839999999999 36.32576
"22345" "AT4G19410" 2.28545 2.43246 32.51839 -0.37258 2.24446 20.8224
"22346" "AT4G19420" -2.43206 -2.08513 19.78489 -2.37257 -2.24134 21.8369
"22347" "AT4G19430" -1.84754 -3.01666 -3.02408 0.28116 -3.6528 -3.7216
"22348" "AT4G19440" 3.7903 6.813 5.84169 3.1236 4.073 1.7865
"22349" "AT4G19450" 0.74954 0.77256 27.02704 -0.98273 2.82596 13.24865
"22351" "AT4G19460" 2.30986 2.58899 -0.254560000000001 -1.3922 1.16531 -0.815519999999999
"22352" "AT4G19470" -0.51847 3.06568 -2.8649 1.72223 3.54552 1.45022
"22353" "AT4G19480" -0.491070000000001 3.34589 -2.21233 -0.442019999999999 1.46946 -0.45523
"22354" "AT4G19485" 2.51927 6.33404 -2.84898 0.532599999999999 2.74354 0.74858
"22355" "AT4G19490" 1.9268 5.48163 49.13569 2.65902 4.79196 21.08044
"22356" "AT4G19500" 1.17673 3.44493 22.45889 2.09963 3.65627 14.22666
"22357" "AT4G19510" 4.85174 6.91284 7.38565 0.532599999999999 2.96504 18.24299
"22358" "AT4G19520" -1.01631 4.60375 -0.49326 -2.07085 0.0847300000000004 6.01197
"22359" "AT4G19530" -0.90047 -0.0958300000000003 61.05744 -0.630249999999999 -0.10934 54.88957
"22360" "AT4G19540" 5.7551 6.4514 7.33789 2.29987 4.04517 10.89215
"22361" "AT4G19550" 6.81494 8.06274 15.39178 3.36975 10.35745 16.48731
"22362" "AT4G19560" 8.93393 13.31813 1.70325 5.09959 16.19959 2.67381
"22363" "AT4G19570" 1.2643 2.88407 -3.99501 1.03689 3.65599 -2.45789
"22364" "AT4G19580" 0.11215 1.00209 -2.37152 -0.498060000000001 -1.63233 1.19363
"22365" "AT4G19590" 0.58832 0.149550000000001 -0.68428 2.00528 0.83201 -2.79699
"22366" "AT4G19600" 3.27784 1.60308 24.30529 0.3506 1.49704 15.64321
"22367" "AT4G19610" 3.3689 8.88144 6.57379 2.74091 9.72049 0.64855
"22368" "AT4G19630" 0.422599999999999 0.468579999999999 -1.38464 -1.28493 -3.56984 -1.30524
"22369" "AT4G19640" 3.95582 6.52969 28.5392 3.57136 7.33904 58.43597
"22370" "AT4G19645" 1.40156 3.95997 2.21257 1.33862 3.76696 2.64245
"22371" "AT4G19650" 1.69704 5.32549 23.73229 1.53354 5.37297 8.48315
"22372" "AT4G19660" 5.75598 5.23158 13.08385 5.5211 6.2039 3.91492
"22373" "AT4G19670" 2.15463 3.02618 18.35239 1.7663 3.79468 2.81428
"22374" "AT4G19680" -1.66402 -1.84994 -2.48293 -0.8697 -4.04065 -2.91031
"22375" "AT4G19690" -3.23033 -4.41191 -1.95766 -0.55505 -3.68088 -2.56386
"22376" "AT4G19700" -2.41066 2.45788 2.26035 -0.47891 5.09574 0.0630300000000004
"22377" "AT4G19710" 2.7233 4.5841 2.56274 1.86017 4.15515 1.58701
"22378" "AT4G19720" -4.23651 -5.07264 0.39804 -0.467400000000001 -4.48339 -0.617419999999999
"22379" "AT4G19730" -3.56863 -3.22093 -4.39292 -3.05839 -3.54247 -4.63746
"22380" "AT4G19740" -3.08215 -3.47376 -3.72445 -1.59911 -4.45624 -3.50967
"22381" "AT4G19750" -1.38113 -1.86742 -2.51477 0.30126 -1.63289 -0.66575
"22382" "AT4G19760" -1.80894 -1.62592 -3.89951 0.0996300000000003 -2.87851 -0.81411
"22383" "AT4G19770" 0.72946 -0.81466 -2.59435 -1.25332 -4.53912 -2.97248
"22386" "AT4G19800" -1.96145 -2.54936 -3.62893 -3.26001 -3.84665 -2.70205
"22387" "AT4G19810" -2.57576 -1.78893 -2.38742 -1.88884 -3.98506 -1.63784
"22388" "AT4G19820" -2.03958 -2.13563 -2.38741 0.31324 -2.26907 1.0402
"22389" "AT4G19830" -0.0275000000000007 2.7099 12.84509 -0.89508 2.30037 8.73101
"22390" "AT4G19840" -0.311000000000001 2.99283 0.90741 0.690160000000001 4.12762 1.87128
"22391" "AT4G19850" -1.34263 -1.44609 39.80839 -2.50522 -2.62834 16.93696
"22392" "AT4G19860" 5.14759 5.79359 39.66514 2.35678 3.38018 17.26217
"22393" "AT4G19865" 2.36959 4.70474 4.45684 -2.04641 2.27299 6.04701
"22394" "AT4G19870" 2.43185 5.60045 3.26311 0.21172 4.87561 5.13257
"22395" "AT4G19880" 3.2008 3.4359 11.26936 3.55269 6.0651 15.03791
"22396" "AT4G19890" 4.50804 4.23464 1.75103 2.24379 5.70583 -0.35943
"22397" "AT4G19900" 4.23434 3.40656 -1.22546 4.44494 0.44529 -0.744590000000001
"22398" "AT4G19905" -2.25498 -3.37469 -4.40884 -2.57372 -2.85064 -2.62604
"22399" "AT4G19910" -1.78886 -2.6871 -3.74033 -3.75712 -5.64618 -4.43061
"22400" "AT4G19920" -1.4347 -3.06359 -3.69258 -2.94583 -5.8399 -0.93252
"22401" "AT4G19925" -2.4674 -2.99545 -2.86494 -2.84479 -5.25889 -2.47401
"22402" "AT4G19930" -1.69336 -3.22093 -2.51476 -1.65609 -5.28647 -4.52414
"22403" "AT4G19940" -1.53425 -1.55519 -4.186 0.0742500000000001 -1.24461 -3.35396
"22404" "AT4G19950" -2.07941 -0.0323900000000004 -3.46972 1.5776 -0.19251 -1.51577
"22405" "AT4G19960" -0.10458 6.43069 7.2424 -0.22171 5.92717 28.83768
"22406" "AT4G19970" -1.94753 -2.35367 -3.39017 -2.4238 -6.42133 -2.32198
"22407" "AT4G19975" 0.63801 0.213010000000001 -3.13549 -0.291149999999999 -2.76682 -0.84774
"22408" "AT4G19980" -1.38695 -3.27806 -3.02411 0.9483 -3.57019 -0.31055
"22409" "AT4G19985" 5.02234 10.22064 8.24503 4.83577 12.07367 3.87394
"22410" "AT4G19990" 5.29834 9.26144 3.91569 5.7098 9.9696 3.54728
"22411" "AT4G20000" -1.23233 -1.50938 -2.4511 -1.48607 -3.18233 -2.34685
"22412" "AT4G20010" 5.00539 4.60449 13.21114 3.1494 5.4567 4.67871
"22413" "AT4G20020" 6.03709 6.15909 8.11774 3.02346 6.37066 0.631029999999999
"22414" "AT4G20030" 8.11918 8.05608 2.1648 6.07474 11.35394 -2.20639
"22415" "AT4G20040" -0.47266 0.73776 0.57312 -4.08469 -5.42409 -3.21578
"22416" "AT4G20050" -2.07491 -2.54773 0.57313 -2.60532 -3.37654 1.73904
"22417" "AT4G20060" 6.70559 11.41639 0.429889999999999 0.76535 8.14274 -0.67085
"22418" "AT4G20070" -0.33584 2.83005 6.49423 0.67771 5.95496 2.03574
"22419" "AT4G20080" -0.19022 1.10729 2.96066 -0.15227 0.38914 -3.54979
"22420" "AT4G20090" 1.43882 1.45093 4.3136 3.64127 4.70774 -3.71426
"22421" "AT4G20095" -0.305619999999999 -1.63386 -1.59162 -0.50428 -0.74635 -2.01283
"22422" "AT4G20100" -2.46335 -2.79005 -1.81443 -3.78203 -4.04051 -2.11513
"22423" "AT4G20110" -2.01668 -0.0480799999999997 0.175260000000001 -1.58042 -1.18874 -1.03989
"22424" "AT4G20130" 2.5338 18.6147 5.57104 1.1686 22.09714 3.65325
"22425" "AT4G20140" 0.518269999999999 5.53665 10.9988 1.6461 10.38539 4.70366
"22426" "AT4G20150" 4.29109 3.51059 9.61394 2.99905 5.06846 3.97714
"22427" "AT4G20160" -1.43021 -0.85902 -3.32647 -0.233700000000001 0.250299999999999 -3.07986
"22428" "AT4G20170" -1.13323 2.61359 8.84993 0.00480999999999998 4.95799 17.85925
"22430" "AT4G20190" -3.30442 -4.26478 -3.75626 0.70309 -1.60439 -1.54431
"22431" "AT4G20200" -2.4644 -3.63221 -3.96317 -4.20302 -4.31789 -2.99
"22432" "AT4G20210" -3.27914 -3.25653 -4.48841 -0.59288 -3.54232 -3.15078
"22433" "AT4G20220" -1.45866 -1.48316 -3.24692 -1.04594 -4.8158 -2.24596
"22434" "AT4G20230" -0.66577 -1.81935 -4.21785 -1.81271 -2.90594 -5.26818
"22435" "AT4G20235" -1.98285 -2.97554 -2.68982 -0.15897 -3.95755 0.17408
"22436" "AT4G20240" -4.18982 -4.29376 -2.68982 -0.0646299999999993 -3.68067 -2.82695
"22437" "AT4G20250" 0.25302 0.78244 -3.75622 -1.51721 2.2997 1.1148
"22438" "AT4G20260" -0.80497 -0.0789999999999997 53.40138 -2.41663 1.27518 63.95055
"22439" "AT4G20270" -3.0115 -2.12512 5.50744 -2.40465 -2.96054 0.59513
"22440" "AT4G20280" 4.47759 6.58409 5.02994 1.28163 6.48088 1.006
"22441" "AT4G20300" 0.38983 5.99504 19.29144 0.95452 8.05917 14.7675
"22442" "AT4G20310" 4.24381 3.78387 5.95305 2.39513 5.09624 3.56339
"22443" "AT4G20320" 0.115749999999999 3.79709 4.87075 2.85488 4.56947 8.04087
"22444" "AT4G20325" 4.0256 2.7787 12.39938 3.64038 5.76098 3.84907
"22445" "AT4G20330" 6.78775 8.79565 12.97238 5.04259 11.27149 3.49019
"22446" "AT4G20340" 8.50179 8.93309 4.29775 6.04309 13.59689 5.41911
"22447" "AT4G20350" 7.501 5.8483 1.91018 3.6092 8.25267 -1.38407
"22448" "AT4G20360" 1.70858 3.48005 43.86714 0.86017 6.56397 17.14011
"22451" "AT4G20370" -4.04208 -4.0699 -1.36879 -1.65037 -6.08889 0.29021
"22452" "AT4G20380" 0.49282 2.20424 16.2514 0.73422 4.59823 101.22758
"22453" "AT4G20390" -0.67652 1.29813 -0.89121 0.0604000000000013 -0.8278 6.3562
"22454" "AT4G20400" 0.32172 2.95449 41.01809 4.16283 5.15133 20.00012
"22455" "AT4G20410" 5.4054 6.4627 41.04989 3.66571 8.72344 19.84812
"22456" "AT4G20420" 2.6278 3.466 3.51778 1.80314 4.15564 2.58904
"22457" "AT4G20430" 5.74503 12.94743 5.50745 1.9483 8.75147 1.26034
"22458" "AT4G20440" 4.70699 7.10109 8.19739 -0.22218 4.73714 5.47758
"22459" "AT4G20450" -0.30157 -1.97911 0.46173 0.72224 1.30262 1.33269
"22460" "AT4G20460" 1.32253 4.07259 0.25478 3.15614 8.52972 -0.42301
"22461" "AT4G20480" -1.01182 4.10745 12.47904 4.30747 5.9543 6.75231
"22465" "AT4G20520" 0.2924886 0.1667186 0 0.188696 0.498399 0
"22466" "AT4G20530" 0 0 0 0 0 0
"22467" "AT4G20535" 0 0 0 0 0 0
"22468" "AT4G20540" 0 0 0 0 0 0
"22469" "AT4G20545" 0 0 0 0 0 0
"22470" "AT4G20550" 0 0 0 0 0 0
"22471" "AT4G20555" 0 0 0 0 0 0
"22472" "AT4G20560" 0 0 0 0 0 0
"22473" "AT4G20565" 0 0 0 0 0 0
"22474" "AT4G20570" 0 0 0 0 0 0
"22475" "AT4G20575" 0 0 0 0 0 0
"22476" "AT4G20580" 0 0 0 0 0 0
"22477" "AT4G20590" 0 0 0 0 0 0
"22478" "AT4G20600" 0 0 0 0 0 0
"22479" "AT4G20610" 0 0 0 0 0 0
"22480" "AT4G20620" 0 0 0 0 0 0
"22481" "AT4G20630" 0 0 0 0 0 0
"22482" "AT4G20640" 0 0 0 0 0 0
"22483" "AT4G20645" 0 0 0 0 0 0
"22484" "AT4G20650" 0 0 0 0 0 0
"22485" "AT4G20670" -0.839581 -0.757356 -0.222826 -1.2897418 -1.217957 0.033628
"22486" "AT4G20680" -1.1364 -2.43022 0 -1.94489 -4.37334 0
"22487" "AT4G20690" -0.0580599999999998 1.13563 -0.541154 -0.49759 1.05296 -1.065616
"22488" "AT4G20700" -1.84454 1.64338 0 -2.6058 0.58348 0
"22489" "AT4G20703" 0 0 0 0 0 0
"22490" "AT4G20707" 0.1462443 0.0833593 -0.763982 -0.22653 -0.3598483 -1.606476
"22493" "AT4G20720" -0.71263 1.76414 0.620773 -0.04453 3.60012 0.5869256
"22496" "AT4G20735" -1.90277 -0.27939 -2.75349 3.40804 0.66573 -2.46665
"22497" "AT4G20740" 4.17424 8.81024 1.24169 2.65902 10.99426 3.035
"22498" "AT4G20760" 4.2106 2.30282 -0.1272 0.49524 3.07534 1.02635
"22499" "AT4G20770" 0.94204 2.28404 -0.3182 3.3889 4.40403 0.19387
"22500" "AT4G20780" 1.34632 3.02618 0.50948 -0.693449999999999 1.77386 -2.77721
"22501" "AT4G20790" 0.17055 -0.59842 -3.11951 -1.44871 -1.35444 -2.02073
"22502" "AT4G20800" -2.42264 -1.49806 -2.73759 -0.67431 -2.29672 -5.20828
"22503" "AT4G20810" -1.39294 0.43411 -2.06909 -1.66232 -1.85313 -4.06296
"22504" "AT4G20820" -0.72339 1.07945 -2.11682 1.18105 3.60118 -1.80879
"22505" "AT4G20830" -0.278670000000001 3.07154 3.89979 -1.11491 4.18286 29.54299
"22506" "AT4G20835" 2.65758 3.26995 -0.2386 -0.94536 2.21728 1.01619
"22507" "AT4G20840" 4.00009 4.11369 13.32259 -1.05264 5.56798 10.42731
"22508" "AT4G20850" 5.30734 10.15694 12.5905 0.21795 9.25059 14.93706
"22509" "AT4G20860" 0.96433 1.88376 13.8956 0.728 1.77393 25.61649
"22510" "AT4G20870" 2.47601 6.60289 13.8638 -2.17189 6.48128 25.8657
"22511" "AT4G20880" 0.0804300000000007 3.04415 4.8548 0.766290000000001 5.7605 7.25312
"22512" "AT4G20890" 1.09815 4.00964 2.96069 -0.838569999999999 2.27274 1.69297
"22513" "AT4G20900" 2.56658 4.06794 15.71019 0.0421800000000001 3.79549 6.8854
"22514" "AT4G20910" 6.81899 9.34319 2.0535 6.77296 11.99066 5.31685
"22515" "AT4G20920" 2.90335 11.10125 -0.28644 2.89805 9.19455 -4.10535
"22516" "AT4G20930" 4.24081 8.24898 8.64299 4.2002 8.9728 20.77634
"22517" "AT4G20935" 4.66859 5.72619 -0.79573 2.33861 8.11426 -2.20131
"22518" "AT4G20940" 5.25209 7.99069 2.83335 1.8659 8.3368 2.90185
"22519" "AT4G20953" -0.189501 0.001942 -0.811737 -0.402772 -0.193574 0.0760149
"22520" "AT4G20960" -0.63211 0.00889999999999991 4.13855 -0.227 0.60979 3.12337
"22521" "AT4G20970" -0.0703099999999992 -1.89219 1.92609 -0.10198 -1.57673 0.51771
"22522" "AT4G20980" 1.47072 6.13829 13.02014 2.50815 5.48408 5.0114
"22523" "AT4G20990" -1.47452 -0.93412 -1.73486 -2.86393 -3.79106 -0.45891
"22524" "AT4G21000" -1.49293 -2.96728 -3.72444 -1.62401 -2.85057 -3.59812
"22525" "AT4G21010" -0.58807 -1.21674 -2.849 2.77922 0.36099 -1.68022
"22526" "AT4G21020" -0.71502 -0.90628 -4.37701 1.93584 -1.21668 -0.75054
"22527" "AT4G21030" -2.13315 -3.00209 -2.96044 0.16285 -0.33148 -1.16932
"22528" "AT4G21040" -1.73124 -1.96729 -2.22826 0.88603 -1.18966 -3.4037
"22529" "AT4G21050" -3.18602 -4.65148 -4.01092 -0.91951 -2.54602 -2.50396
"22530" "AT4G21060" -0.89149 -2.11103 5.82573 -0.882620000000001 -4.06795 3.45374
"22531" "AT4G21065" 6.81344 9.23334 -0.70018 2.30701 10.46792 0.65872
"22532" "AT4G21070" 3.9534 2.5744 -1.38462 2.1619 3.4355 -0.702199999999999
"22533" "AT4G21080" -3.44961 -3.63707 -2.83307 -0.875920000000001 -2.21326 -2.71222
"22534" "AT4G21090" 3.0745 5.867 14.3413 5.73516 9.66476 12.42492
"22535" "AT4G21100" 5.83859 10.48369 4.74334 4.2318 14.98114 3.53484
"22536" "AT4G21105" 5.31184 9.71304 32.31144 4.32614 14.98114 17.47416
"22537" "AT4G21110" 4.29709 6.85209 21.1538 2.54548 6.31518 13.64341
"22538" "AT4G21120" 0.0744400000000001 0.1222 -1.46425 -2.67476 -0.219729999999999 1.18488
"22539" "AT4G21130" -0.951210000000001 -0.4508 -0.7798 -0.37258 0.25087 -2.47542
"22540" "AT4G21140" 5.23875 12.03965 -0.22274 3.43869 16.03389 0.25885
"22541" "AT4G21150" 2.5428 10.2276 34.31703 4.8477 13.7634 10.0021
"22542" "AT4G21160" 5.03974 4.06956 26.53369 4.94254 6.25914 11.28472
"22543" "AT4G21170" 8.51274 15.77034 26.58144 6.84818 17.61178 10.59179
"22544" "AT4G21180" 7.64813 12.97173 13.76829 3.59009 14.75979 23.60276
"22545" "AT4G21190" 8.4476 17.3635 14.00704 7.72893 21.40503 23.74967
"22546" "AT4G21192" 5.8407 13.8725 17.76344 2.25001 17.00291 10.64149
"22547" "AT4G21200" -1.92268 -3.16103 -1.57567 -3.39219 -5.2033 -1.73505
"22548" "AT4G21210" -1.91175 4.96114 19.38706 -1.00764 7.80965 7.24574
"22549" "AT4G21215" 0.49476 1.27596 26.15159 -1.70637 0.389710000000001 7.15217
"22550" "AT4G21220" 5.73364 9.53894 -0.716089999999999 3.18152 10.82768 1.58841
"22551" "AT4G21230" 2.16575 4.66195 -1.6393 -1.27912 2.8823 -1.19559
"22552" "AT4G21240" -1.49188 -0.342029999999999 -2.7694 -3.12872 -5.09165 -1.45359
"22553" "AT4G21250" -0.4827 1.41257 -2.18052 0.47655 0.417 -3.11208
"22554" "AT4G21260" 0.242529999999999 -0.83037 -0.38189 -0.66138 0.49946 -0.58239
"22555" "AT4G21270" 8.47294 9.32524 0.95513 7.54641 10.05261 -0.65841
"22556" "AT4G21280" 3.94784 5.82094 54.02226 5.74134 6.72984 34.36557
"22557" "AT4G21300" 3.367 3.2805 -0.71613 0.853479999999999 2.77106 -3.09229
"22558" "AT4G21310" 4.23782 6.78808 -0.82755 -1.3922 0.44544 -3.32034
"22559" "AT4G21320" 6.65828 8.30698 0.39802 2.74046 3.76786 0.2874
"22560" "AT4G21323" 1.27567 0.55 -1.22547 -1.24709 -2.37932 -0.92148
"22561" "AT4G21326" 2.8426 3.13496 -2.32374 -0.63694 0.63872 -2.48785
"22562" "AT4G21330" 0.26649 1.12914 -0.33411 -1.34144 -0.9395 0.81442
"22563" "AT4G21340" -2.62201 -3.87259 -4.02683 -0.743749999999999 -4.40079 -4.11411
"22564" "AT4G21350" 2.3332 7.14768 -0.66833 0.70931 5.6502 0.0257300000000003
"22568" "AT4G21380" -0.00563999999999965 2.90641 6.71704 0.124070000000001 3.62922 2.80606
"22569" "AT4G21390" 0.24015 6.20124 -1.63933 -1.24087 4.04451 -0.31196
"22570" "AT4G21400" 0.15303 0.89477 1.19393 1.94877 0.0843100000000003 0.89552
"22571" "AT4G21410" 1.14845 4.75165 1.41672 1.67148 2.21695 1.27559
"22573" "AT4G21430" 4.99939 19.48719 1.33715 5.50235 19.93735 1.76672
"22575" "AT4G21440" -0.65872 -1.01829 -2.30782 -2.66278 -3.68017 -1.42731
"22576" "AT4G21445" -0.420859999999999 -1.68372 31.11769 -0.435790000000001 0.638859999999999 15.94782
"22577" "AT4G21450" 2.47707 3.77395 27.96619 1.21219 5.09671 16.16938
"22578" "AT4G21460" 8.72114 13.74344 7.91089 5.3453 14.5379 3.30541
"22579" "AT4G21470" 6.31714 5.61504 11.49225 6.84243 8.94463 4.55385
"22580" "AT4G21480" 1.61397 3.4234 11.52405 -3.1283 0.41788 4.81553
"22581" "AT4G21490" 0.13311 0.21575 -2.16459 0.124540000000001 -0.60774 -1.57059
"22582" "AT4G21500" -0.12361 1.09678 -2.32376 1.26295 1.82896 -1.97045
"22583" "AT4G21510" 4.28901 7.46398 10.71219 0.0737800000000002 7.31173 6.01706
"22584" "AT4G21520" 6.23859 17.42889 6.35098 5.5584 16.7261 1.17189
"22585" "AT4G21530" 6.21564 15.26274 2.9766 5.26911 13.68031 3.33167
"22586" "AT4G21534" 5.19489 6.49049 8.26099 4.67818 6.31478 9.80394
"22587" "AT4G21540" 6.41264 10.37804 13.56134 6.62166 8.44686 13.08781
"22588" "AT4G21550" 2.3841 5.3167 8.13369 -0.3865 3.1596 15.6534
"22589" "AT4G21560" 3.0824 3.56034 13.62505 3.2002 4.34863 26.15961
"22590" "AT4G21570" 3.9419 5.36384 14.35724 0.9732 3.79532 82.75848
"22591" "AT4G21580" 6.30319 5.20959 6.58974 1.09916 7.25627 10.69638
"22592" "AT4G21585" 4.99455 10.35375 1.11432 5.25047 12.01877 -0.39674
"22593" "AT4G21590" 2.87343 0.71316 -2.14865 0.46411 1.3029 -1.46462
"22594" "AT4G21600" -0.19365 1.00354 0.23888 -0.53014 -0.800960000000001 1.16595
"22596" "AT4G21610" 1.46983 3.8444 2.37175 0.784510000000001 6.89642 1.7054
"22597" "AT4G21620" -0.283160000000001 1.15537 0.79594 -4.92092 -1.63112 0.57168
"22598" "AT4G21630" -0.208629999999999 -1.42408 0.70043 0.83573 0.33318 0.26762
"22599" "AT4G21640" -0.68867 -0.91761 -1.36879 -0.40994 -1.07862 -0.69939
"22600" "AT4G21650" -0.383150000000001 -2.61313 -1.97362 -1.43532 -2.24141 -1.09189
"22601" "AT4G21660" 2.1458 4.5074 32.53434 1.78451 7.3673 14.58046
"22602" "AT4G21670" 2.04071 2.83793 10.98283 1.55222 3.15809 6.50084
"22603" "AT4G21680" -0.94178 -0.15216 11.18968 -1.86347 -1.13336 6.27646
"22604" "AT4G21690" -1.20388 -2.66833 -2.97632 0.84772 -2.35195 -5.58099
"22605" "AT4G21700" 1.62551 6.193 5.23678 3.31993 8.52949 7.25447
"22606" "AT4G21705" 4.1708 7.8936 4.88659 3.43296 9.85874 8.06582
"22607" "AT4G21710" 8.60074 12.06914 23.1593 1.2362 6.7594 19.28608
"22608" "AT4G21720" 8.92404 10.73184 4.47279 2.3999 7.1745 7.02054
"22610" "AT4G21740" 0.81614 0.132709999999999 1.57591 2.61496 1.1094 6.58275
"22611" "AT4G21745" -1.83811 -2.95401 -0.63658 -2.33521 -4.40064 -0.44648
"22612" "AT4G21750" -2.10425 -2.92228 14.59599 0.37645 -0.94036 7.2421
"22613" "AT4G21760" -1.23172 0.139349999999999 0.49357 -0.94536 -0.33014 -1.2541
"22614" "AT4G21770" 1.77281 5.30931 7.22644 2.91041 6.97961 0.32979
"22615" "AT4G21780" -2.64086 -2.08368 -1.68705 -2.51145 -3.29295 -1.41629
"22616" "AT4G21790" 1.31311 3.22335 24.65549 -1.19058 2.9647 41.46117
"22617" "AT4G21800" 5.71079 7.63489 34.12605 2.65234 6.25994 27.2077
"22618" "AT4G21810" 3.16293 5.39744 35.49495 5.67859 8.80629 27.57532
"22619" "AT4G21820" 6.31264 6.18994 -0.6684 4.29407 5.34607 -0.0378600000000002
"22620" "AT4G21830" -0.96513 -2.24602 0.93918 -0.888380000000001 -2.26878 -1.96082
"22621" "AT4G21840" -1.06662 -2.71996 -2.27601 -2.7126 -4.62215 -2.72833
"22622" "AT4G21850" -2.27833 -1.74506 -2.24414 -4.47457 -6.64257 -1.54204
"22623" "AT4G21860" 1.69276 8.32946 21.9178 -0.965 5.9284 8.97283
"22624" "AT4G21865" 1.83492 7.70925 0.93925 -0.29786 5.78948 0.42926
"22625" "AT4G21870" 0.60417 2.85201 1.751 2.21888 5.041 0.1252
"22626" "AT4G21880" 4.6986 11.0535 4.823 3.2941 13.1819 3.68687
"22627" "AT4G21890" 7.25863 10.44503 4.632 3.01773 8.16981 3.45007
"22628" "AT4G21895" -2.5533 -3.74585 -1.71889 -2.00235 -4.17857 -1.59827
"22629" "AT4G21900" 4.25129 2.0215 5.12533 2.91092 3.96095 -0.9164
"22630" "AT4G21903" -0.18228 -0.85853 -1.33691 1.56514 -0.46954 0.494249999999999
"22631" "AT4G21910" -1.28846 -0.620270000000001 12.06513 -0.20879 0.80436 12.44104
"22632" "AT4G21920" -0.74991 -0.52542 -1.57566 0.33909 -0.49776 -1.18543
"22633" "AT4G21926" -2.84234 -0.714630000000001 -0.70018 -1.96404 -0.69041 2.24627
"22634" "AT4G21930" -3.39843 -1.57138 -3.00815 -0.29691 0.69367 -0.0466100000000003
"22635" "AT4G21940" 0.32473 4.363 -0.541040000000001 1.37597 5.87178 4.78612
"22636" "AT4G21950" -1.87987 -2.57089 -2.4192 -2.93913 -3.54219 -4.61908
"22637" "AT4G21960" -0.11313 1.03138 53.79935 -0.41617 1.02565 20.62579
"22638" "AT4G21970" -0.57714 0.664599999999999 1.28941 -1.29115 -0.57952 0.65872
"22639" "AT4G21980" 2.15463 3.55062 14.42084 -0.0267900000000001 1.49704 9.0927
"22640" "AT4G21990" 1.10713 1.44381 14.38904 1.58382 4.34853 8.37856
"22641" "AT4G22000" 2.22334 1.4485 10.63264 1.48325 2.79789 8.18559
"22642" "AT4G22010" -1.73467 0.99691 17.46099 0.65327 2.65913 24.33292
"22644" "AT4G22030" -1.77194 -1.24021 -4.85451 -2.85101 -2.4347 -0.91499
"22645" "AT4G22035" -1.56702 -3.39703 -2.46701 -1.19058 -5.34193 -1.26653
"22647" "AT4G22050" -2.22759 -3.14695 -3.23103 -2.81317 -4.01307 -2.73568
"22648" "AT4G22060" -3.9168 -4.79974 -2.64211 -1.61779 -3.62579 -2.52006
"22650" "AT4G22070" -1.1238 -2.80413 -3.74035 1.50146 -4.8158 -4.35092
"22651" "AT4G22080" -3.23782 -4.38019 -3.91545 -2.41087 -5.39723 -2.30954
"22652" "AT4G22090" -1.15568 -2.71914 -3.2947 -2.72553 -6.0339 -1.19786
"22653" "AT4G22100" -0.0604399999999998 -1.03658 -2.57841 0.6844 -2.49065 -3.40879
"22654" "AT4G22105" -2.70913 -4.03962 -2.21235 -3.84478 -5.12055 -1.50192
"22655" "AT4G22110" -3.91574 -4.35089 -3.50162 -2.41087 -5.28647 -2.42286
"22656" "AT4G22120" 2.30837 3.6547 1.81466 -0.64316 4.12746 -1.31767
"22657" "AT4G22130" 2.73274 3.96495 23.07964 2.54599 6.39771 7.85893
"22658" "AT4G22140" 3.23208 2.67235 5.74619 1.95499 4.84686 0.46797
"22659" "AT4G22150" 1.94566 2.77498 11.12609 2.89847 1.57958 4.20655
"22660" "AT4G22160" 1.75466 5.12749 0.22295 -0.83186 3.40756 -1.96451
"22661" "AT4G22165" -0.730869999999999 -0.40968 -0.0317299999999996 1.364 0.970140000000001 -1.75765
"22662" "AT4G22170" 1.24739 0.70296 -2.54655 -0.96452 -2.73875 -3.53086
"22663" "AT4G22180" -0.771140000000001 0.585929999999999 -2.2282 -1.37928 -0.63483 -1.96082
"22665" "AT4G22190" -2.20768 2.01599 17.89074 2.8046 7.36601 13.08781
"22666" "AT4G22200" -1.83749 -1.93461 16.45823 2.22511 1.05388 5.9995
