ID	WT1	WT2	atx345_1	atx345_2	
AT3G13520	1231	295	312	604
AT3G13525	0	0	1	0
AT3G02725	0	0	0	0
AT3G13530	61	91	162	213
AT3G13540	0	0	0	0
AT3G02735	0	0	0	0
AT3G13550	29	52	57	62
AT3G13560	104	105	250	374
AT3G13570	153	120	208	370
AT3G13580	98	48	248	249
AT3G13590	18	7	3	8
AT3G13600	0	4	6	2
AT3G13610	1	1	40	47
AT3G13620	148	77	46	89
AT3G13624	0	0	0	0
AT3G13630	0	0	0	0
AT3G13640	1	0	2	1
AT3G13650	78	17	15	23
AT3G13660	0	0	0	0
AT3G13662	1	0	1	2
AT3G13670	112	73	284	335
AT3G13672	6	11	9	6
AT3G13674	21	13	18	36
AT3G13677	40	19	18	29
AT3G13680	0	0	1	2
AT3G13682	6	4	5	7
AT3G13690	75	119	180	167
AT3G13700	0	0	0	0
AT3G13710	0	0	0	0
AT3G13720	333	294	184	169
AT3G13730	15	6	11	11
AT3G13740	122	112	197	221
AT3G02745	0	0	0	0
AT3G13750	314	2143	3642	1529
AT3G13760	0	0	0	0
AT3G13770	6	2	8	6
AT3G02755	0	0	0	0
AT3G13772	164	186	298	280
AT3G02765	0	0	0	0
AT3G13780	7	4	16	11
AT3G13782	5	3	7	7
AT3G13784	1	0	0	5
AT3G02775	0	0	0	0
AT3G13790	47	41	509	316
AT3G13800	64	50	83	103
AT3G02785	0	0	0	0
AT3G13810	68	18	29	76
AT3G13820	0	0	1	0
AT3G13825	0	0	0	0
AT3G13830	0	0	0	0
AT3G13840	0	1	0	1
AT3G13845	34	47	28	33
AT3G13850	1	1	0	0
AT3G13857	0	0	0	0
AT3G13855	0	0	0	0
AT3G13860	41	36	153	221
AT3G13870	114	190	460	730
AT3G13880	3	3	19	11
AT3G13882	155	106	182	224
AT3G13890	0	0	0	0
AT3G13898	1	0	2	1
AT3G13900	0	0	0	2
AT3G13910	14	11	82	98
AT3G13920	1610	1615	3128	3851
AT3G02795	0	0	0	0
AT3G13930	209	112	311	464
AT3G13940	12	7	38	52
AT3G13950	14	13	197	178
AT3G13960	7	2	7	6
AT3G13965	32	30	20	47
AT3G13970	18	8	15	9
AT3G02805	0	0	0	0
AT3G02815	0	0	0	0
AT3G13980	29	24	34	21
AT3G13990	37	50	174	267
AT3G14000	14	11	25	33
AT3G14010	57	93	183	199
AT3G02825	0	0	0	0
AT3G14020	17	23	11	23
AT3G14025	0	0	1	0
AT3G14030	0	0	0	0
AT3G02835	0	0	0	0
AT3G14040	0	0	0	0
AT3G14050	133	428	421	236
AT3G14060	42	11	43	79
AT3G14067	2167	2560	1307	2190
AT3G14070	31	24	11	12
AT3G14075	38	44	92	87
AT3G14080	176	63	114	116
AT3G14090	36	89	98	96
AT3G14100	323	413	742	680
AT3G02845	0	0	0	0
AT3G14110	204	232	384	366
AT3G14120	39	41	205	202
AT3G14130	33	50	37	31
AT3G02855	0	0	0	0
AT3G14140	1	1	0	1
AT3G14150	37	66	80	68
AT3G14160	12	14	37	37
AT3G14170	0	3	4	3
AT3G14172	7	3	42	34
AT3G14180	45	40	115	101
AT3G14185	0	0	0	0
AT3G14190	27	19	29	33
AT3G14200	236	75	73	232
AT3G14205	108	62	112	188
AT3G02895	0	0	0	0
AT3G14210	5445	3293	2000	3145
AT3G14220	226	231	247	194
AT3G14225	0	0	0	0
AT3G14230	107	107	287	289
AT3G14240	506	437	545	786
AT3G14250	0	0	0	0
AT3G14260	0	0	0	0
AT3G14270	36	69	159	166
AT3G14280	5	9	57	36
AT3G02905	0	0	0	0
AT3G14290	253	245	380	406
AT3G14300	0	0	0	0
AT3G14310	560	463	863	496
AT3G14320	0	1	0	0
AT3G14330	36	32	74	111
AT3G14340	0	0	0	0
AT3G14350	108	129	215	377
AT3G02915	0	0	0	0
AT3G14360	9	1	8	5
AT3G02925	0	0	0	0
AT3G14362	0	0	0	0
AT3G02935	0	0	0	0
AT3G14370	2	5	0	2
AT3G14380	4	0	0	0
AT3G14390	250	164	386	496
AT3G14395	12	0	3	11
AT3G14400	42	43	112	135
AT3G14410	95	73	92	99
AT3G14415	1549	1537	1678	2818
AT3G14420	3930	3634	3250	5436
AT3G14430	130	65	73	80
AT3G14440	83	75	12	25
AT3G14450	21	20	0	6
AT3G14452	0	0	0	0
AT3G14460	0	0	6	6
AT3G14463	0	0	0	0
AT3G14467	0	0	0	0
AT3G02945	0	1	0	0
AT3G14470	6	21	55	62
AT3G14475	0	0	0	0
AT3G14480	0	0	0	0
AT3G02955	0	0	0	0
AT3G14490	0	0	0	0
AT3G14500	0	0	0	0
AT3G14510	0	0	0	0
AT3G14515	0	0	0	0
AT3G14517	0	0	0	0
AT3G14520	0	0	0	0
AT3G14530	0	0	0	0
AT3G14540	3	0	5	1
AT3G14550	5	7	15	10
AT3G02985	0	0	0	0
AT3G14560	69	29	35	68
AT3G14570	20	25	29	51
AT3G14580	7	0	11	4
AT3G14590	5	4	10	8
AT3G14595	454	489	285	348
AT3G14600	184	182	477	586
AT3G14610	12	13	18	23
AT3G14620	127	69	360	543
AT3G14630	2	3	1	5
AT3G14640	0	0	1	0
AT3G14650	175	125	248	412
AT3G14660	287	291	396	501
AT3G14670	0	0	0	0
AT3G14680	4	2	13	22
AT3G14690	222	145	261	500
AT3G14700	1	1	18	23
AT3G14710	0	1	4	6
AT3G14720	110	81	118	155
AT3G14730	19	9	20	13
AT3G14735	0	0	0	0
AT3G14740	18	9	9	18
AT3G14750	9	20	36	32
AT3G14760	17	22	12	11
AT3G14770	491	103	61	166
AT3G02995	0	0	0	0
AT3G14780	1	1	1	6
AT3G14790	40	36	65	111
AT3G14800	26	30	70	70
AT3G14810	96	31	14	66
AT3G03005	0	0	0	0
AT3G14820	0	0	0	0
AT3G14830	132	161	200	186
AT3G14840	64	106	413	441
AT3G14850	43	22	9	14
AT3G14855	0	0	0	0
AT3G14860	34	33	61	64
AT3G14870	19	17	27	39
AT3G14880	0	0	0	0
AT3G14890	43	18	50	87
AT3G14900	8	5	98	149
AT3G14910	40	37	80	56
AT3G14920	70	80	138	197
AT3G14930	497	743	1071	652
AT3G14940	5	12	40	52
AT3G14950	0	1	0	0
AT3G14960	47	55	80	78
AT3G14970	0	0	0	0
AT3G14980	18	16	38	31
AT3G14981	0	0	0	0
AT3G14990	539	534	825	1424
AT3G15000	318	183	777	1003
AT3G15010	144	160	258	310
AT3G15020	265	183	115	215
AT3G15030	169	137	160	342
AT3G15040	70	77	94	54
AT3G15050	0	0	0	1
AT3G15055	0	0	0	0
AT3G15060	86	92	112	94
AT3G15070	17	29	76	56
AT3G15080	8	2	16	25
AT3G15090	206	79	120	272
AT3G15095	175	109	144	153
AT3G15110	497	330	254	274
AT3G15111	0	0	0	0
AT3G15115	28	3	2	6
AT3G15120	19	23	73	77
AT3G15130	3	2	8	16
AT3G15140	26	6	38	58
AT3G15150	14	7	15	20
AT3G15160	127	159	213	171
AT3G15170	7	1	4	3
AT3G15180	25	34	114	190
AT3G15190	436	563	786	917
AT3G03025	1	0	0	2
AT3G15200	3	0	1	2
AT3G15210	1665	831	421	377
AT3G03035	0	0	0	0
AT3G03045	0	0	0	0
AT3G15220	23	19	53	49
AT3G03055	0	0	0	0
AT3G03065	0	0	0	0
AT3G15240	0	0	0	1
AT3G15250	0	0	0	0
AT3G15251	0	0	0	0
AT3G15260	225	160	203	290
AT3G15270	1	1	2	7
AT3G03075	0	0	0	0
AT3G15280	1	0	0	0
AT3G15290	17	47	94	76
AT3G15300	8	12	7	1
AT3G15310	42	1	2	23
AT3G15320	0	0	0	0
AT3G03085	0	2	0	0
AT3G15330	0	0	0	0
AT3G15340	5	1	1	4
AT3G15350	98	73	125	164
AT3G15354	208	144	136	487
AT3G15359	0	0	0	0
AT3G15356	1854	594	751	644
AT3G15351	31	36	47	51
AT3G15358	11	9	24	11
AT3G15352	22	8	19	19
AT3G03095	0	0	0	0
AT3G15353	903	1639	779	915
AT3G03105	9	3	2	5
AT3G15355	40	83	191	146
AT3G15357	2	0	16	15
AT3G15360	1526	2544	1812	1446
AT3G15370	0	0	0	0
AT3G15380	146	147	169	153
AT3G15390	13	15	45	36
AT3G15395	182	97	98	111
AT3G15400	9	17	8	12
AT3G15410	134	145	92	115
AT3G15420	8	4	7	13
AT3G15430	436	183	339	411
AT3G15440	0	0	1	0
AT3G15450	350	1799	3409	1488
AT3G15460	39	23	50	75
AT3G15470	69	48	75	120
AT3G15480	437	301	220	283
AT3G15490	0	0	0	0
AT3G15500	22	37	38	30
AT3G03115	0	0	0	0
AT3G15510	43	29	81	85
AT3G03125	0	0	0	0
AT3G15518	0	0	1	0
AT3G15520	123	159	160	203
AT3G03135	0	0	0	0
AT3G15530	338	400	340	332
AT3G15534	4	1	5	6
AT3G15536	25	8	209	355
AT3G15540	32	60	50	97
AT3G15548	0	0	0	0
AT3G15550	8	4	10	16
AT3G15570	14	27	28	20
AT3G03145	0	0	0	0
AT3G15580	171	257	275	258
AT3G15578	0	0	0	0
AT3G15585	0	0	0	0
AT3G15590	24	27	133	152
AT3G15600	0	0	0	0
AT3G15602	0	0	0	0
AT3G15605	0	0	0	0
AT3G15604	0	0	0	0
AT3G15610	102	92	119	118
AT3G03155	0	0	0	0
AT3G15620	5	8	12	10
AT3G15630	16	96	324	115
AT3G15635	0	0	0	0
AT3G15640	938	697	731	954
AT3G15650	134	28	13	22
AT3G15660	321	177	280	305
AT3G15670	0	0	0	0
AT3G15680	277	242	104	147
AT3G15690	302	301	273	300
AT3G15700	0	0	0	0
AT3G15710	270	128	224	225
AT3G15720	1	1	5	9
AT3G15730	572	830	2112	2815
AT3G15740	2	1	1	0
AT3G15750	15	10	21	17
AT3G15760	55	50	119	132
AT3G15770	130	141	168	162
AT3G15780	247	185	11	19
AT3G15790	57	18	24	78
AT3G15800	17	22	14	17
AT3G15810	128	94	160	197
AT3G15820	123	143	193	213
AT3G15830	1	1	0	1
AT3G15840	582	1238	1097	440
AT3G15850	2489	847	790	2037
AT3G15860	0	0	0	0
AT3G15870	0	0	0	0
AT3G15880	226	217	460	505
AT3G15890	5	6	5	9
AT3G15900	94	90	61	71
AT3G03165	38	5	0	0
AT3G15909	0	0	0	0
AT3G15910	0	1	0	0
AT3G15920	21	23	91	77
AT3G03175	0	0	0	0
AT3G15930	0	0	0	0
AT3G15935	0	0	0	0
AT3G15940	21	34	64	67
AT3G03195	0	0	0	0
AT3G15950	9	7	39	34
AT3G15960	0	0	0	0
AT3G15970	16	14	52	65
AT3G15980	113	140	434	483
AT3G03205	0	0	0	0
AT3G15990	57	22	20	49
AT3G16000	65	17	98	74
AT3G16010	23	21	29	44
AT3G16020	0	0	1	0
AT3G16030	8	21	58	53
AT3G16040	0	0	0	1
AT3G16050	113	29	38	85
AT3G03215	0	0	0	0
AT3G16060	97	44	128	166
AT3G16070	5	2	1	1
AT3G16080	461	269	670	950
AT3G16090	29	19	48	49
AT3G16100	227	124	98	167
AT3G16110	84	74	124	135
AT3G16117	0	0	0	0
AT3G16120	9	4	7	2
AT3G16130	0	0	0	0
AT3G16140	9944	10412	3886	3725
AT3G16150	184	59	7	17
AT3G16160	0	0	0	1
AT3G16170	40	33	82	99
AT3G16175	17	7	4	7
AT3G16180	49	41	38	78
AT3G03225	0	0	0	0
AT3G16190	207	220	168	166
AT3G16200	42	31	73	92
AT3G16210	0	0	0	0
AT3G16220	175	150	154	204
AT3G16230	36	60	47	43
AT3G16240	3618	3093	2143	2315
AT3G03265	6	1	2	1
AT3G16250	103	80	88	104
AT3G03275	0	0	0	0
AT3G16260	45	73	126	138
AT3G16270	92	115	228	249
AT3G16280	29	8	10	12
AT3G16290	93	62	206	260
AT3G16300	1	0	0	1
AT3G16310	30	32	140	169
AT3G16320	3	5	19	18
AT3G16330	22	7	4	18
AT3G16340	21	8	46	60
AT3G16350	20	17	16	31
AT3G03285	1	0	0	0
AT3G16360	2	7	0	2
AT3G03295	0	0	0	0
AT3G16370	2088	1372	1115	873
AT3G16380	0	0	0	1
AT3G16390	3	0	2	1
AT3G16400	250	159	462	514
AT3G16410	3	6	34	20
AT3G16415	0	0	0	0
AT3G16420	189	105	520	383
AT3G16430	0	0	4	4
AT3G16432	0	0	0	0
AT3G16440	0	0	2	1
AT3G16450	4	3	48	53
AT3G16460	13	9	119	66
AT3G16470	389	200	663	860
AT3G16480	244	211	309	336
AT3G16490	5	5	12	7
AT3G03325	7	2	4	8
AT3G16500	103	87	110	156
AT3G03335	0	0	0	0
AT3G16510	34	40	56	57
AT3G16520	654	1275	701	801
AT3G16525	0	0	0	0
AT3G16530	649	263	270	337
AT3G16540	0	0	0	0
AT3G16550	0	0	0	0
AT3G16552	0	0	0	0
AT3G16555	0	0	0	0
AT3G16560	160	108	88	109
AT3G16565	37	22	97	56
AT3G16570	794	708	387	500
AT3G03345	0	0	0	0
AT3G16580	0	0	0	0
AT3G16590	0	0	0	0
AT3G16600	0	0	0	0
AT3G16610	8	0	8	10
AT3G16620	19	17	36	50
AT3G16630	85	58	162	208
AT3G16640	11209	6036	7825	8544
AT3G16650	16	12	29	31
AT3G16660	833	478	329	433
AT3G03355	0	0	0	0
AT3G03365	0	0	0	0
AT3G16670	694	394	222	351
AT3G16680	0	0	0	0
AT3G16690	11	32	8	3
AT3G16700	13	15	32	28
AT3G16710	18	6	2	3
AT3G16712	3	2	0	0
AT3G16720	433	483	365	276
AT3G16730	4	2	27	24
AT3G16740	19	47	82	48
AT3G16750	19	36	43	32
AT3G16760	82	121	165	210
AT3G16770	598	832	1020	667
AT3G16780	132	52	214	303
AT3G16785	38	102	165	131
AT3G16800	42	53	11	24
AT3G16810	27	8	52	105
AT3G16820	0	0	0	0
AT3G03375	0	0	0	0
AT3G16830	77	130	344	454
AT3G16840	24	18	106	106
AT3G16850	425	479	391	457
AT3G16857	85	121	221	215
AT3G16860	5	7	2	20
AT3G03385	0	0	0	0
AT3G16870	19	7	20	22
AT3G16880	0	0	0	0
AT3G16890	6	9	20	21
AT3G16895	0	0	0	0
AT3G16900	1	0	0	0
AT3G16910	537	255	287	771
AT3G16920	56	50	49	40
AT3G16930	0	0	0	0
AT3G16940	67	70	158	241
AT3G16950	52	54	101	79
AT3G16960	0	0	0	0
AT3G16970	0	0	0	0
AT3G16980	2	1	0	0
AT3G16990	66	84	151	117
AT3G17000	141	176	284	310
AT3G17010	0	0	0	0
AT3G17020	507	622	743	541
AT3G17030	16	7	20	28
AT3G17040	211	180	296	390
AT3G17050	338	99	253	558
AT3G17060	0	0	0	0
AT3G17070	74	136	76	80
AT3G17080	0	0	0	0
AT3G17090	121	177	302	277
AT3G03415	1	1	0	0
AT3G03425	0	0	0	0
AT3G03435	0	0	0	0
AT3G03445	0	0	0	0
AT3G17100	102	151	212	163
AT3G03455	0	0	0	0
AT3G17110	67	12	17	46
AT3G17120	293	101	45	73
AT3G17130	178	22	9	70
AT3G17140	0	0	0	0
AT3G17150	0	0	0	0
AT3G17152	0	0	0	0
AT3G17155	0	0	0	0
AT3G17160	43	32	79	158
AT3G17170	89	37	228	327
AT3G17180	2	0	0	0
AT3G17185	133	30	27	60
AT3G17190	0	0	0	0
AT3G17200	0	0	1	0
AT3G17203	0	0	0	0
AT3G17205	164	234	407	423
AT3G17210	530	283	339	435
AT3G17220	1	1	1	1
AT3G17225	3	1	3	3
AT3G17227	0	0	1	1
AT3G17230	0	0	0	0
AT3G17240	133	114	364	499
AT3G17250	42	45	46	51
AT3G17260	0	0	0	0
AT3G17261	0	0	0	0
AT3G17265	0	0	0	0
AT3G17270	0	0	0	0
AT3G17280	1	2	4	8
AT3G17290	3	0	0	2
AT3G17300	84	53	101	86
AT3G17310	25	55	75	91
AT3G17320	0	0	0	0
AT3G17330	88	75	76	150
AT3G17340	36	54	109	108
AT3G03465	0	0	0	0
AT3G17350	96	58	70	86
AT3G17360	0	0	21	10
AT3G17365	35	37	45	31
AT3G17370	0	0	0	0
AT3G17380	28	9	14	14
AT3G17390	1104	1029	919	1856
AT3G03475	0	0	0	0
AT3G17400	1	0	1	0
AT3G17410	242	480	843	667
AT3G17420	8	17	41	45
AT3G17430	94	82	108	110
AT3G17440	73	82	130	140
AT3G17450	27	22	76	73
AT3G17460	20	21	19	21
AT3G17465	198	106	261	368
AT3G17470	64	85	84	113
AT3G17480	0	0	0	0
AT3G17490	0	0	0	0
AT3G17500	0	0	0	0
AT3G17510	229	199	312	529
AT3G17520	0	0	0	0
AT3G17530	0	0	0	0
AT3G17540	0	0	0	0
AT3G17550	0	0	0	0
AT3G17560	0	0	0	0
AT3G17570	0	0	0	0
AT3G03495	0	0	0	0
AT3G03505	0	0	0	0
AT3G17580	1	0	0	1
AT3G17590	127	65	122	106
AT3G17600	0	1	0	0
AT3G17609	57	4	17	149
AT3G17611	86	27	23	74
AT3G17620	0	0	0	0
AT3G17626	23	23	11	12
AT3G17630	2	3	6	7
AT3G03515	0	0	0	0
AT3G17640	60	42	10	35
AT3G17650	127	157	211	223
AT3G17655	1	0	0	0
AT3G17660	3	3	3	9
AT3G17668	36	35	13	22
AT3G17670	133	90	99	87
AT3G17675	0	0	0	4
AT3G17680	15	15	53	32
AT3G17690	4	2	21	42
AT3G17700	76	152	234	226
AT3G17710	19	18	26	24
AT3G17712	2	5	11	13
AT3G17715	8	7	7	7
AT3G17717	0	0	0	0
AT3G17720	0	0	1	0
AT3G03525	0	0	0	0
AT3G17730	7	2	0	6
AT3G17740	29	30	55	71
AT3G17750	30	55	102	102
AT3G17760	0	0	0	0
AT3G17765	0	0	0	0
AT3G17770	76	112	235	241
AT3G17780	185	106	173	192
AT3G17790	196	50	173	163
AT3G17800	590	434	367	905
AT3G03535	1	0	0	0
AT3G17810	159	284	383	472
AT3G17820	99	62	290	315
AT3G17830	18	8	44	67
AT3G17840	293	129	215	467
AT3G17850	80	193	319	308
AT3G03555	0	0	0	0
AT3G17860	203	286	120	131
AT3G17880	32	23	101	78
AT3G17890	5	2	8	8
AT3G03585	0	0	0	0
AT3G03595	0	0	0	0
AT3G17900	59	46	142	137
AT3G17910	15	12	56	57
AT3G17920	29	51	60	81
AT3G17930	641	454	380	793
AT3G17940	62	79	145	150
AT3G17950	88	133	90	82
AT3G17970	36	45	135	191
AT3G17980	0	0	0	1
AT3G18000	107	209	334	214
AT3G18010	6	1	3	3
AT3G18020	5	3	5	16
AT3G18030	44	34	41	32
AT3G18035	171	124	356	292
AT3G18040	19	29	76	106
AT3G03605	6	1	0	0
AT3G18050	390	1036	617	569
AT3G18060	387	599	589	618
AT3G18070	2	5	0	0
AT3G03615	0	0	0	0
AT3G18080	181	313	733	290
AT3G18090	5	9	20	11
AT3G18100	1	1	9	10
AT3G18110	36	31	103	177
AT3G18120	0	0	0	0
AT3G18130	339	191	453	781
AT3G18140	458	366	415	499
AT3G18145	6	14	11	9
AT3G18150	0	0	0	0
AT3G18160	124	72	97	118
AT3G18165	59	58	120	176
AT3G18170	10	20	20	20
AT3G03635	0	0	0	0
AT3G18180	1	0	0	1
AT3G18190	229	250	484	734
AT3G18200	0	0	1	0
AT3G18210	32	49	94	98
AT3G18215	127	92	135	115
AT3G03645	0	0	0	0
AT3G03655	0	0	0	0
AT3G18220	0	0	0	0
AT3G18230	49	30	134	132
AT3G18235	0	0	0	0
AT3G18240	19	14	41	73
AT3G18250	9	9	316	84
AT3G18260	27	9	14	9
AT3G18270	73	75	136	133
AT3G18280	190	129	153	197
AT3G18282	0	0	0	0
AT3G18290	130	135	284	337
AT3G18291	0	0	0	0
AT3G18295	40	41	31	42
AT3G18300	0	2	3	4
AT3G18310	11	12	31	35
AT3G18320	11	7	26	25
AT3G18330	0	1	0	1
AT3G18340	0	0	0	0
AT3G03665	0	0	0	0
AT3G18350	42	51	97	104
AT3G18360	1	1	0	0
AT3G18362	0	0	0	0
AT3G03675	0	0	0	0
AT3G18370	71	101	295	238
AT3G18380	71	83	124	126
AT3G18390	148	102	390	397
AT3G18400	0	1	2	3
AT3G18410	197	208	307	433
AT3G18420	76	59	136	138
AT3G18430	185	119	157	130
AT3G18440	6	36	97	69
AT3G18450	0	0	2	1
AT3G18460	0	0	0	0
AT3G18470	0	0	0	0
AT3G18480	41	12	59	46
AT3G18485	11	0	6	23
AT3G03685	0	0	0	0
AT3G03695	0	0	0	0
AT3G18490	1993	1320	1616	3627
AT3G18500	120	238	117	98
AT3G18510	12	4	16	21
AT3G18518	0	0	0	0
AT3G18520	132	172	263	262
AT3G18524	7	11	44	53
AT3G18530	2	3	3	2
AT3G18535	40	68	209	95
AT3G03705	0	0	0	0
AT3G18550	1	0	3	3
AT3G03715	0	0	0	0
AT3G03725	0	0	0	0
AT3G03735	0	0	0	0
AT3G18560	38	42	38	59
AT3G18570	1	0	0	2
AT3G18580	85	17	80	99
AT3G18590	0	0	0	0
AT3G18600	42	10	96	217
AT3G18610	1	0	3	2
AT3G18620	50	25	26	23
AT3G18630	11	4	10	11
AT3G18640	21	11	48	78
AT3G18650	0	0	0	0
AT3G18660	7	8	15	14
AT3G18670	3	0	2	5
AT3G18680	160	137	477	476
AT3G18690	18	52	75	46
AT3G03745	0	0	0	0
AT3G18700	1	0	0	0
AT3G18710	201	98	20	82
AT3G18715	0	0	2	1
AT3G03755	0	0	0	0
AT3G18720	0	1	0	0
AT3G18730	5	1	12	15
AT3G18740	989	412	734	880
AT3G18750	38	15	39	85
AT3G18760	22	17	54	90
AT3G18770	22	42	34	53
AT3G18773	40	37	31	43
AT3G18775	1	1	0	0
AT3G03765	0	0	0	0
AT3G18777	12	5	2	6
AT3G03775	0	0	0	0
AT3G18780	1790	1991	2318	3026
AT3G18790	41	15	73	134
AT3G18800	59	66	38	88
AT3G18810	0	0	0	0
AT3G18815	0	0	0	0
AT3G18820	309	360	430	503
AT3G18830	326	583	1048	781
AT3G18840	0	0	3	0
AT3G18845	0	1	0	0
AT3G18850	31	38	44	45
AT3G18860	145	221	424	417
AT3G18870	14	16	15	32
AT3G03785	0	0	0	0
AT3G18880	14	18	4	4
AT3G18890	211	159	326	277
AT3G18900	5	4	2	4
AT3G18905	0	0	0	0
AT3G18910	28	23	31	31
AT3G18930	16	27	70	44
AT3G18915	0	0	0	0
AT3G18940	158	82	144	121
AT3G18950	58	22	55	76
AT3G18952	0	0	0	0
AT3G18955	0	0	0	0
AT3G18957	0	0	0	0
AT3G18960	6	5	6	7
AT3G18970	6	6	12	15
AT3G18980	71	87	167	197
AT3G18990	30	35	85	88
AT3G19000	44	34	41	93
AT3G19002	0	0	0	0
AT3G19010	111	309	605	395
AT3G19020	32	51	54	48
AT3G19025	0	0	0	0
AT3G19030	212	153	134	300
AT3G19035	0	0	0	0
AT3G19040	0	0	0	1
AT3G19045	0	0	0	0
AT3G03795	0	0	0	0
AT3G19050	1	2	20	21
AT3G19055	0	0	0	0
AT3G19070	0	0	0	1
AT3G19080	14	5	10	29
AT3G19085	0	0	0	1
AT3G19090	0	0	0	0
AT3G19100	106	59	158	297
AT3G19120	91	70	121	154
AT3G19130	58	73	186	224
AT3G19140	0	0	0	0
AT3G19150	13	2	40	46
AT3G19160	0	0	0	0
AT3G19170	713	1413	1698	1945
AT3G19180	24	51	79	99
AT3G19184	2	2	5	3
AT3G19190	32	74	224	195
AT3G19200	1	0	4	3
AT3G19210	3	6	17	19
AT3G19220	131	115	96	108
AT3G19230	0	4	0	0
AT3G19235	0	0	0	0
AT3G19240	57	53	84	124
AT3G19250	8	4	16	14
AT3G19260	80	36	79	43
AT3G19270	5	5	11	22
AT3G19274	0	0	0	0
AT3G19280	27	22	20	20
AT3G03805	1	0	0	0
AT3G19290	38	38	94	88
AT3G03815	1	0	3	4
AT3G19300	6	11	16	24
AT3G19310	0	2	0	1
AT3G19320	1	0	0	0
AT3G19323	0	0	0	0
AT3G19330	7	4	25	32
AT3G19340	244	211	179	249
AT3G19350	0	0	2	0
AT3G19360	20	15	39	54
AT3G19370	30	11	20	59
AT3G19380	253	252	105	198
AT3G19390	1	0	3	2
AT3G19400	37	67	80	64
AT3G19410	0	0	0	0
AT3G19420	137	185	332	321
AT3G19430	0	0	4	4
AT3G19440	14	9	59	64
AT3G19450	630	290	446	1211
AT3G19460	106	63	91	92
AT3G19470	22	7	13	20
AT3G19480	256	269	182	269
AT3G19490	361	266	390	296
AT3G19500	9	2	4	9
AT3G19508	27	10	27	40
AT3G19510	13	8	21	32
AT3G19515	25	26	74	58
AT3G19520	178	166	229	208
AT3G19530	0	0	0	0
AT3G19540	63	120	215	195
AT3G03825	0	0	0	0
AT3G19550	2	4	3	7
AT3G19552	0	0	0	0
AT3G19553	193	343	270	108
AT3G19560	0	0	0	0
AT3G03835	0	0	0	0
AT3G19565	0	0	0	0
AT3G19570	42	46	77	105
AT3G19580	68	57	61	95
AT3G19590	44	51	55	55
AT3G03865	0	0	0	0
AT3G19595	0	0	0	0
AT3G19600	0	0	0	0
AT3G19610	0	0	0	0
AT3G19613	0	0	0	0
AT3G19615	0	0	1	0
AT3G19620	14	17	13	14
AT3G19630	23	32	91	103
AT3G19640	74	84	173	162
AT3G19650	9	4	13	8
AT3G19660	13	16	37	35
AT3G19663	0	1	0	0
AT3G19670	16	16	69	87
AT3G19680	107	397	229	160
AT3G19690	0	0	0	0
AT3G03875	0	0	0	0
AT3G19700	0	0	0	0
AT3G19710	1853	2124	1735	1918
AT3G19720	206	225	223	314
AT3G19740	42	34	98	135
AT3G19760	583	455	633	836
AT3G19770	24	46	78	83
AT3G19780	24	20	45	55
AT3G03895	0	0	0	0
AT3G19790	55	34	50	83
AT3G19800	706	545	375	541
AT3G19810	91	72	141	160
AT3G19820	458	526	924	806
AT3G19830	194	136	100	229
AT3G03905	0	0	0	0
AT3G19840	18	12	51	47
AT3G19850	31	72	34	50
AT3G19860	36	47	125	72
AT3G03915	1	0	0	0
AT3G19870	78	70	157	179
AT3G19880	0	0	0	0
AT3G19890	0	0	0	0
AT3G19895	60	65	119	78
AT3G03925	0	0	0	0
AT3G19900	189	171	164	158
AT3G19910	44	133	253	229
AT3G19920	0	0	0	1
AT3G19930	151	362	1233	587
AT3G19940	0	0	0	0
AT3G19950	289	229	248	237
AT3G19960	272	179	267	342
AT3G19970	141	81	74	143
AT3G19980	318	146	211	254
AT3G19990	84	123	153	162
AT3G20000	757	243	555	811
AT3G20010	14	21	40	62
AT3G03935	0	0	0	0
AT3G20015	59	72	54	44
AT3G20020	43	46	111	96
AT3G03945	0	0	0	0
AT3G20030	0	0	0	0
AT3G20040	12	12	11	23
AT3G20050	255	165	539	685
AT3G20060	307	437	400	400
AT3G20070	15	6	24	34
AT3G20075	0	0	1	0
AT3G20080	16	16	42	27
AT3G20083	0	0	0	0
AT3G20085	0	0	0	0
AT3G20087	0	1	0	0
AT3G20090	6	10	7	8
AT3G20100	116	56	153	438
AT3G20110	0	0	1	0
AT3G20120	64	48	33	60
AT3G20130	2	5	0	3
AT3G20140	0	0	0	0
AT3G20150	7	1	15	16
AT3G20155	0	0	0	0
AT3G20160	0	0	0	0
AT3G20170	83	58	63	66
AT3G20180	1	1	2	2
AT3G20190	0	1	0	1
AT3G20200	3	4	0	5
AT3G20210	0	0	0	0
AT3G03955	0	0	0	0
AT3G20220	0	0	0	0
AT3G20230	139	148	206	168
AT3G03965	2	0	3	1
AT3G20240	39	23	62	60
AT3G20250	67	68	287	277
AT3G20260	24	12	22	43
AT3G20270	149	70	30	68
AT3G20280	5	7	19	21
AT3G20290	121	211	281	281
AT3G20300	30	67	39	25
AT3G20310	433	409	247	303
AT3G20320	359	160	199	214
AT3G20330	143	65	179	250
AT3G20340	1	0	4	0
AT3G20350	9	4	28	32
AT3G20360	0	1	0	2
AT3G20362	8	0	1	0
AT3G20370	8	2	21	20
AT3G20380	0	1	1	0
AT3G20390	2518	1456	1464	1747
AT3G20395	3	13	22	26
