ID	InpSDG	InpWT	Inp_atx345	SDG2_K4me3	WT_K4me2	WT_K4me3	atx345_K4me2	atx345_K4me3	
AT4G16845	21.8217	31.5939	28.5572	28.7787	44.1486	25.904	50.0022	27.4328
AT4G16850	15.1073	19.2311	17.2565	27.2901	33.9359	9.74372	25.3436	5.74782
AT4G16855	4.84927	9.00502	7.17749	5.95421	7.44675	1.42591	7.30625	1.56759
AT4G16857	7.46042	11.4471	12.0643	7.44277	10.6382	2.85182	11.8727	3.13517
AT4G06430	5.22229	8.54714	8.39919	9.92369	15.7446	4.99068	13.0143	1.56759
AT4G16860	18.278	28.8466	25.8084	15.3817	18.085	47.2927	25.3436	52.5141
AT4G16880	7.0874	8.85239	10.2317	7.93895	12.6595	33.9842	12.101	29.5229
AT4G16910	18.651	24.1151	28.8627	8.43513	6.5957	2.85182	9.58946	6.00908
AT4G16892	16.7859	20.7573	18.3255	13.397	25.1062	24.7158	24.4303	6.79287
AT4G16900	25.925	36.3253	35.4293	63.5116	48.2975	69.6319	51.8287	60.3521
AT4G16915	9.51203	13.7365	15.8821	12.4046	15.1063	3.80243	14.6125	6.00908
AT4G16935	2.98417	5.03671	4.12324	0.992369	3.82976	0.237652	3.88145	1.04506
AT4G06440	2.98417	3.51043	3.81781	2.48092	6.17017	0.950606	2.51152	0.261264
AT4G06445	1.8651	2.44204	3.20696	1.98474	3.51061	0.712955	4.79473	0.522529
AT4G06450	3.73021	5.49459	5.03951	2.97711	9.99993	0.475303	11.6443	0.783793
AT4G06455	4.47625	7.02086	7.02478	2.97711	10.9574	0.475303	13.4709	1.04506
AT4G06460	2.42464	2.89992	3.05425	5.45803	7.65952	0.712955	9.13282	1.04506
AT4G16920	16.2264	23.1994	23.8232	13.397	36.8082	10.932	30.5949	7.05414
AT4G16930	4.66276	6.41035	6.71935	5.95421	7.65952	0.475303	10.0461	2.09012
AT4G02965	5.03578	5.03671	4.73409	6.4504	3.51061	1.18826	2.51152	1.30632
AT4G16950	27.417	32.6623	25.9611	38.7024	44.4678	145.205	48.1756	145.786
AT4G16955	1.30557	2.13678	0.916275	0	4.25529	0.475303	2.96817	0.261264
AT4G16957	14.1748	19.5363	22.1433	15.8779	29.1487	18.2992	24.202	12.5407
AT4G16960	10.2581	16.3311	16.3402	15.3817	19.8935	3.80243	22.6037	8.0992
AT4G16980	11.3771	15.2627	12.5224	30.2672	18.085	120.252	27.6268	114.173
AT4G16983	10.2581	14.1944	11.6062	30.2672	17.9786	117.162	26.9418	112.866
AT4G16990	32.6393	42.2778	41.8432	26.2978	64.2548	88.6441	63.9297	86.2173
AT4G17005	0.373021	0.763137	0.763563	0	0	0.237652	0.456641	0
AT4G17010	11.3771	19.8416	16.9511	43.6642	18.1914	46.1044	18.2656	42.3248
AT4G17020	18.0915	29.3045	29.3208	42.1757	48.723	52.521	55.2535	48.0727
AT4G17030	9.32552	14.4996	13.5914	3.96947	9.89354	4.04008	10.2744	3.6577
AT4G17040	22.9408	32.5097	30.6952	63.0154	41.8082	68.206	44.5225	64.7936
AT4G17050	18.4645	22.7415	23.2123	36.7176	30.3189	37.0737	32.6498	37.3608
AT4G17060	17.7185	25.794	25.6557	131.985	43.5103	96.2489	42.4676	102.154
AT4G17070	19.7701	33.578	29.7789	78.3971	51.2762	76.7615	43.8375	99.2805
AT4G06665	7.83344	10.8366	8.70462	16.3741	18.4041	64.1659	21.4621	65.3161
AT4G17098	17.905	26.8624	24.434	19.8474	27.553	11.4073	22.6037	9.40552
AT4G02975	3.35719	6.56298	6.56664	1.48855	3.40423	1.42591	3.65313	0.783793
AT4G17080	24.0598	25.6414	28.71	72.9391	53.8294	155.899	57.7651	169.561
AT4G17085	5.4088	5.79984	5.19223	21.3359	9.36163	28.7558	7.53457	29.0004
AT4G17090	22.5678	30.5255	30.0844	34.2367	61.4889	200.103	63.7014	172.435
AT4G17100	16.9725	23.9625	24.2813	41.1833	34.3614	44.2032	31.5082	33.9644
AT4G06675	1.8651	3.20518	3.81781	1.48855	0.95744	0.475303	2.2832	0.783793
AT4G17150	20.3296	33.578	34.8185	24.313	58.723	64.1659	58.45	54.343
AT4G17160	15.8534	15.2627	16.9511	6.94658	14.8935	1.66356	12.5576	2.35138
AT4G17170	13.2422	19.3837	17.7147	33.2444	22.7658	55.3728	23.0604	58.262
AT4G17180	18.278	23.352	25.1976	50.1146	55.2124	34.2218	57.9934	27.9553
AT4G17200	8.76599	13.2786	12.3697	9.4275	21.4892	4.27773	19.8639	6.27035
AT4G17210	14.9208	17.3995	23.0596	16.8703	29.2551	3.08947	34.7047	3.6577
AT4G17215	8.39297	9.00502	10.079	4.46566	7.65952	2.37652	10.5027	7.3154
AT4G17220	18.4645	25.1835	26.1138	9.92369	30.7445	2.85182	38.1295	4.18023
AT4G17230	28.3496	39.3779	32.8332	19.3512	62.1272	62.9777	59.135	65.3161
AT4G06685	10.2581	13.4312	9.7736	8.93132	13.9361	2.13886	11.1877	2.61264
AT4G17243	10.8176	14.8049	16.3402	29.2749	20.2126	43.7279	23.2887	31.613
AT4G17245	9.88505	12.8207	14.8131	27.2901	18.8296	43.2526	21.2338	30.8292
AT4G17250	27.2305	39.8358	33.5968	65.4963	65.1059	95.536	75.1174	129.065
AT4G17260	13.8018	21.2152	20.9216	74.4277	56.8081	48.0056	55.9385	54.6043
AT4G17270	19.5836	23.6573	23.9759	53.5879	30.5317	66.5425	31.2799	82.8208
AT4G17280	19.2106	25.3362	21.8379	16.3741	22.553	3.80243	18.7223	4.96402
AT4G17310	12.4962	17.0943	16.0348	73.4353	32.7657	72.0084	36.0746	78.1181
AT4G17330	60.2429	85.3188	83.5338	79.3895	182.339	57.987	174.208	62.7035
AT4G06695	5.22229	6.71561	7.94105	27.7863	14.468	46.5797	16.4391	45.9825
AT4G06705	3.35719	3.3578	5.19223	14.3893	7.7659	29.9441	8.21953	29.0004
AT4G17350	16.9725	25.9467	21.3798	15.3817	49.3613	44.9162	52.2854	20.9012
AT4G17360	10.2581	14.347	16.493	16.8703	21.9147	16.1603	23.0604	6.53161
AT4G17370	13.8018	27.9308	25.6557	55.5726	39.8933	56.0858	39.4994	53.0367
AT4G17380	30.7742	43.0409	44.7448	48.1299	71.4888	19.9627	64.3864	10.4506
AT4G17390	14.7343	16.6364	21.6852	46.1451	25.6381	67.9684	36.0746	64.0098
AT4G17410	41.5918	59.2195	56.5036	76.4124	103.51	79.6133	84.7069	81.5145
AT4G17420	14.1748	20.4521	21.3798	52.5955	37.4465	52.2834	39.7278	50.424
AT4G17430	17.159	21.8257	16.1875	61.5269	38.0848	68.6813	47.034	65.5774
AT4G17440	12.1232	14.4996	15.8821	99.2369	69.4676	69.3943	75.5741	55.9106
AT4G17450	24.4329	41.0568	32.3751	10.4199	8.82972	2.37652	10.9594	4.4415
AT4G17460	13.0557	19.3837	14.6604	42.1757	35.5317	58.7	24.6586	23.5138
AT4G17470	13.2422	18.9258	21.5325	15.8779	29.4679	6.17894	36.0746	5.22529
AT4G17480	14.9208	14.9575	19.5472	21.3359	27.9785	9.03076	29.4533	6.53161
AT4G02985	3.35719	2.59467	3.6651	0	0.851057	0.237652	0.913282	0.783793
AT4G17486	11.1906	16.1785	16.493	42.1757	18.7233	33.0336	21.9188	28.7391
AT4G17490	13.8018	16.1785	16.0348	66.4887	46.5954	49.9068	37.4445	24.5589
AT4G17500	9.69854	15.568	10.8426	53.0917	33.404	59.8882	16.6674	115.74
AT4G17512	3.17068	7.784	8.5519	5.45803	8.61696	2.85182	9.58946	1.30632
AT4G17510	11.9367	17.2469	15.8821	40.1909	21.4892	49.6692	20.0922	47.5501
AT4G17520	16.2264	24.573	26.572	42.6719	40.638	61.5518	37.9012	66.0999
AT4G17530	10.6311	18.7732	19.6999	30.7634	19.8935	54.8975	20.3205	48.8564
AT4G17540	12.6827	17.8574	19.0891	30.7634	32.6593	36.836	38.5861	31.3517
AT4G17550	19.0241	30.6781	28.71	38.7024	44.6805	52.0457	51.1438	47.5501
AT4G17587	5.4088	5.34196	4.42866	0.992369	1.38297	0.237652	2.2832	1.04506
AT4G17565	8.57948	13.126	11.7589	6.4504	7.55314	2.13886	6.16465	4.4415
AT4G17570	19.5836	27.7782	27.1828	16.3741	44.1486	43.4902	44.7508	47.0276
AT4G17580	11.9367	14.0417	14.6604	7.44277	29.6806	2.61417	28.7684	4.4415
AT4G17585	5.96833	8.08926	9.16275	5.95421	10.6382	0.712955	12.3293	1.56759
AT4G06715	6.34136	6.25773	7.17749	6.4504	5.53187	0.237652	7.76289	1.30632
AT4G06725	4.84927	4.88408	5.80308	4.96184	4.68082	0	6.84961	1.04506
AT4G17590	6.71438	11.4471	11.6062	3.47329	2.44679	1.42591	3.65313	1.04506
AT4G17600	11.9367	14.6522	15.2713	47.6337	22.6594	97.1995	22.832	85.6947
AT4G17612	1.30557	1.37365	1.83255	1.98474	0.212764	1.42591	0.22832	1.56759
AT4G17615	14.7343	20.2995	20.7689	19.8474	23.7232	42.302	21.2338	38.9284
AT4G17616	22.3813	25.4888	20.7689	47.6337	31.8083	25.1911	30.8233	16.7209
AT4G17620	18.278	32.5097	28.0991	78.3971	56.8081	86.2675	55.0252	90.3975
AT4G17640	14.9208	20.91	18.7836	61.5269	23.6168	80.0886	22.832	80.2082
AT4G17650	14.3613	15.8733	18.9364	41.6795	27.6594	78.1874	29.91	73.154
AT4G17660	11.9367	15.2627	14.8131	5.45803	13.5105	5.70364	16.8957	20.3786
AT4G17670	5.03578	6.41035	6.41393	10.4199	9.46801	14.9721	13.0143	39.9735
AT4G17680	13.4288	19.5363	18.1728	53.5879	81.4888	41.589	25.3436	10.7118
AT4G17695	13.2422	17.2469	18.1728	15.8779	18.1914	21.151	21.2338	28.2166
AT4G17700	10.4446	12.2102	11.4534	5.95421	9.04249	1.18826	9.36114	1.56759
AT4G17710	21.8217	29.915	27.0301	26.2978	49.5741	5.94129	39.4994	6.53161
AT4G17713	4.10323	4.12094	4.73409	1.48855	1.06382	0.475303	1.82656	0.783793
AT4G17718	2.23813	2.59467	4.73409	0.992369	1.70211	0.712955	1.1416	0
AT4G17765	2.79766	2.59467	2.13798	0	0.638293	0	0.684961	0.522529
AT4G17730	15.8534	15.7206	17.1038	37.2138	32.6593	52.0457	36.5313	51.9916
AT4G17740	20.3296	21.8257	23.5177	27.7863	33.8295	41.8267	39.2711	28.7391
AT4G17750	12.4962	16.6364	16.0348	54.5803	31.7019	71.5331	31.0516	66.8837
AT4G17760	10.0716	16.1785	13.286	13.8932	27.8721	11.6449	28.0834	8.62173
AT4G17788	1.49208	1.52627	2.74883	0.496184	0.95744	0.237652	0.22832	0.522529
AT4G17780	9.51203	14.4996	12.0643	8.43513	15.4254	1.66356	15.7541	4.18023
AT4G17785	10.2581	12.9733	15.7294	2.48092	9.89354	1.90121	10.5027	2.35138
AT4G17790	9.88505	16.3311	13.4387	30.7634	19.3616	54.1846	26.2568	45.9825
AT4G17820	1.67859	2.44204	1.98526	0.496184	0.319147	0.237652	0.456641	0.522529
AT4G17810	8.76599	10.9892	11.6062	45.649	30.7445	44.6785	23.2887	37.3608
AT4G06745	2.98417	6.1051	4.58138	19.3512	5.63826	35.4101	6.62129	33.1806
AT4G06755	3.73021	4.4262	4.58138	3.47329	1.70211	0.712955	3.19649	0
AT4G17830	18.278	20.91	24.7394	84.8475	39.0423	66.0672	32.1932	59.307
AT4G17840	16.2264	21.9784	20.6162	70.9544	31.9147	100.289	31.7365	107.641
AT4G17850	4.84927	6.56298	7.3302	1.98474	2.44679	0.712955	2.2832	0.783793
AT4G17860	6.71438	11.5997	10.9953	3.47329	5.85102	1.18826	4.79473	3.39644
AT4G17880	14.7343	24.7257	20.9216	72.4429	64.4676	131.421	69.1811	128.02
AT4G17890	13.4288	20.91	18.4782	37.71	26.9147	49.1939	32.1932	39.4509
AT4G17895	18.8376	27.0151	27.641	100.725	53.9358	92.4465	56.6235	108.947
AT4G17908	4.66276	5.64722	6.41393	3.96947	3.51061	0.950606	2.73984	0.783793
AT4G17914	5.4088	8.39451	8.24648	8.93132	11.8084	1.66356	6.16465	1.30632
AT4G17915	11.7502	16.9417	13.7441	45.649	28.6168	40.6384	37.4445	50.9466
AT4G17900	14.5478	14.6522	16.1875	16.8703	27.2338	59.4129	21.4621	64.7936
AT4G17905	6.15484	13.8891	9.7736	6.4504	10.5318	2.37652	10.0461	3.13517
AT4G17910	19.5836	21.9784	22.9069	28.2825	34.0423	41.3514	30.3666	41.2798
AT4G17920	9.13901	13.7365	14.5077	16.8703	23.7232	8.55546	17.3524	4.70276
AT4G17940	9.32552	11.1418	12.8279	59.0459	19.9999	80.8016	16.2107	92.2263
AT4G17950	22.0082	30.8308	27.1828	86.8323	49.6805	116.687	63.7014	112.344
AT4G17960	10.2581	11.9049	14.0496	24.8092	22.8722	26.617	16.8957	7.3154
AT4G17975	1.11906	1.37365	0.916275	0	0.106382	0	0.456641	0
AT4G17980	5.96833	10.5313	10.5372	2.97711	4.04252	1.90121	4.33809	2.09012
AT4G17990	8.20646	10.8366	10.5372	2.48092	13.7233	1.18826	13.9275	3.13517
AT4G06760	2.42464	2.59467	3.05425	1.98474	0.319147	0	0.913282	0
AT4G18020	23.3138	30.9834	32.0696	28.2825	33.2976	28.9935	27.3984	39.1897
AT4G18030	24.9924	34.1886	29.6262	27.2901	54.3613	47.5303	48.4039	28.4778
AT4G18040	10.0716	12.8207	12.5224	45.649	18.936	56.5611	18.0373	57.7394
AT4G18120	21.4487	28.0835	34.9712	14.8855	44.6805	20.2004	49.7738	23.7751
AT4G18070	13.6153	20.7573	17.8674	19.3512	31.2764	56.7987	34.933	35.7932
AT4G18080	6.71438	5.79984	6.41393	5.45803	9.78716	2.85182	9.58946	2.61264
AT4G18090	5.59531	7.63137	6.71935	2.97711	8.51057	1.90121	8.9045	2.35138
AT4G18100	5.96833	8.08926	10.3845	14.3893	10.6382	42.5396	11.1877	42.3248
AT4G18110	5.78182	7.93663	7.02478	5.95421	2.23403	0.950606	2.51152	1.56759
AT4G18140	16.2264	21.2152	23.365	11.4122	31.3827	38.9749	36.9879	40.7572
AT4G18150	23.5003	30.0676	38.0254	13.397	11.0637	3.80243	12.5576	4.70276
AT4G18160	14.5478	21.3678	25.3503	61.0307	43.4039	121.915	47.9473	118.353
AT4G18170	8.76599	10.226	12.5224	9.4275	13.085	8.79311	15.0691	29.5229
AT4G18180	12.4962	18.7732	17.4092	5.95421	15.7446	3.08947	20.7772	3.91897
AT4G18190	8.01995	12.3628	13.1333	5.45803	15.1063	0.950606	16.4391	3.13517
AT4G18195	11.9367	16.3311	15.5767	9.92369	26.17	9.03076	18.2656	8.36046
AT4G18197	14.7343	14.347	16.6457	23.8168	31.8083	52.9963	29.6817	43.8924
AT4G18203	7.46042	7.47875	6.71935	6.94658	11.1701	10.932	11.416	11.2344
AT4G18205	10.4446	14.9575	12.9806	15.8779	26.7019	58.7	34.933	60.0908
AT4G18215	18.4645	19.5363	21.8379	13.397	25.1062	45.1538	26.7135	51.4691
AT4G18220	11.1906	15.1101	14.9658	7.44277	15.8509	37.0737	16.4391	35.532
AT4G18230	13.8018	16.0259	16.0348	46.6413	20.9573	76.0485	29.4533	59.307
AT4G18240	29.8417	37.5464	34.3603	34.2367	59.0421	51.3328	70.551	43.6312
AT4G18250	21.0757	29.6097	25.6557	17.3665	36.8082	15.4474	41.0977	66.6224
AT4G18253	9.51203	13.4312	12.3697	16.8703	28.404	12.1202	25.8002	39.9735
AT4G18255	1.49208	2.28941	0.916275	0.496184	0.212764	0.237652	0.22832	0.522529
AT4G02995	14.7343	15.2627	19.6999	53.5879	23.2977	59.6506	21.2338	64.7936
AT4G18260	9.32552	11.1418	8.70462	1.98474	4.25529	2.37652	5.25137	2.09012
AT4G18270	22.1947	26.4046	24.7394	55.5726	48.5103	69.8696	55.0252	54.0817
AT4G18280	8.39297	10.0734	10.079	10.4199	20.4254	13.5461	11.1877	3.39644
AT4G06765	2.05161	2.44204	1.83255	0	0.319147	0	0.913282	0.522529
AT4G18290	16.2264	26.0993	25.9611	22.3283	35.4253	16.398	42.011	14.6308
AT4G18300	19.2106	23.5046	28.5572	66.4887	58.0847	36.3607	67.5828	32.9193
AT4G18310	9.88505	14.4996	12.0643	7.93895	12.1276	0.475303	11.6443	3.39644
AT4G18330	16.2264	23.9625	22.296	12.9008	28.6168	2.13886	34.2481	6.00908
AT4G18335	7.46042	10.0734	8.09377	5.45803	8.82972	1.42591	5.70801	1.82885
AT4G18340	9.51203	17.2469	17.5619	5.45803	10.3191	4.04008	9.81778	5.48655
AT4G06770	2.79766	2.74729	3.51239	4.46566	5.74464	0.712955	2.96817	1.30632
AT4G06775	2.98417	4.27357	2.29069	7.44277	5.31911	10.6943	2.51152	1.30632
AT4G18350	15.4804	25.6414	25.503	74.9238	114.893	56.7987	32.1932	7.57667
AT4G18360	16.9725	18.9258	23.8232	12.4046	29.787	3.56477	28.0834	7.83793
AT4G18370	13.6153	17.5522	16.1875	56.0688	26.5955	72.7214	33.3348	55.6493
AT4G18372	7.27391	10.0734	7.78834	8.43513	11.5957	13.3085	6.84961	2.35138
AT4G18375	17.7185	27.3203	20.9216	35.2291	36.0636	20.6757	44.2942	7.3154
AT4G18410	14.5478	20.1468	21.5325	11.4122	5.21273	1.42591	7.76289	1.56759
AT4G06780	4.28974	9.31028	7.17749	5.95421	3.29785	1.66356	1.82656	2.35138
AT4G06785	1.11906	1.6789	0.916275	14.8855	1.8085	14.2591	2.2832	14.6308
AT4G18390	12.8692	20.2995	20.9216	56.0688	27.3402	68.206	21.9188	50.1628
AT4G18395	3.5437	8.08926	5.95579	5.45803	2.76594	1.66356	1.59824	1.82885
AT4G18400	7.46042	9.76816	7.78834	25.8016	10.7446	27.5676	13.6992	28.2166
AT4G06795	4.84927	5.49459	7.17749	5.45803	5.21273	0.475303	6.62129	0.261264
AT4G06800	4.66276	4.27357	5.95579	0.496184	1.70211	0.237652	2.96817	0.522529
AT4G06805	5.03578	7.17349	4.42866	2.48092	2.76594	0.712955	2.2832	0.261264
AT4G06810	5.4088	7.784	5.03951	2.48092	2.65955	0.712955	2.73984	0.783793
AT4G06790	3.73021	4.4262	4.12324	0.992369	2.87232	0.237652	1.82656	1.56759
AT4G18422	2.23813	3.66306	3.6651	1.48855	4.14891	4.27773	2.2832	1.82885
AT4G18425	4.66276	8.08926	6.56664	1.48855	4.57443	0.237652	5.02305	1.30632
AT4G18430	9.69854	9.92079	10.6899	8.93132	9.89354	2.85182	8.44786	6.53161
AT4G18440	14.1748	22.131	22.9069	30.2672	43.0848	54.6599	45.2074	49.6402
AT4G18460	5.78182	10.226	11.3007	28.7787	22.7658	26.3793	21.6904	20.3786
AT4G18465	27.417	37.0885	34.513	56.565	56.0634	47.768	60.2766	33.7031
AT4G18470	13.8018	18.6206	18.0201	11.9084	29.8934	10.219	30.8233	6.00908
AT4G18480	13.8018	17.2469	21.0743	20.8397	26.3828	70.1072	24.6586	64.271
AT4G06815	3.17068	3.51043	3.35968	0	1.1702	0	0.456641	1.04506
AT4G06820	2.98417	3.3578	3.05425	0	1.27659	0	0.684961	0.783793
AT4G18500	3.35719	4.4262	4.12324	3.96947	5.63826	2.13886	4.10977	0.522529
AT4G18501	5.03578	5.64722	4.8868	4.46566	7.34037	2.13886	6.16465	0.783793
AT4G18510	6.71438	6.25773	7.48292	1.98474	3.40423	1.66356	5.02305	0.522529
AT4G18520	15.8534	20.7573	20.7689	44.1604	46.8082	57.5117	47.034	58.5232
AT4G18530	15.2939	20.91	24.1286	16.3741	27.3402	34.9348	30.3666	32.6581
AT4G18540	17.905	20.91	22.1433	13.397	33.0849	2.85182	28.0834	1.56759
AT4G06825	2.61115	3.96831	4.27595	2.48092	0.95744	0.237652	0.913282	1.30632
AT4G18550	12.8692	18.6206	17.5619	12.9008	14.6807	3.08947	10.5027	1.04506
AT4G18570	22.0082	29.915	27.641	146.374	66.2761	182.279	68.2678	128.02
AT4G18580	6.90089	10.9892	10.3845	16.3741	11.2765	7.3672	11.6443	7.57667
AT4G18590	5.22229	9.31028	8.85733	23.3207	12.5531	16.8733	12.3293	18.0272
AT4G18593	6.52787	8.85239	9.16275	14.3893	9.78716	23.7652	5.47969	22.4687
AT4G06830	0.932552	2.44204	1.98526	0.992369	0	0.237652	0.22832	0
AT4G18610	10.2581	19.6889	19.0891	19.8474	14.468	6.8919	8.44786	6.00908
AT4G18620	6.34136	10.226	8.24648	10.4199	9.5744	1.42591	5.02305	1.30632
AT4G06835	3.5437	3.66306	2.90154	4.96184	2.12764	0.237652	2.96817	0.522529
AT4G03005	5.4088	7.02086	6.87207	4.96184	2.9787	0.237652	3.42481	1.04506
AT4G18630	14.1748	17.2469	19.5472	10.9161	20.7445	10.6943	23.9736	24.0363
AT4G18640	22.9408	26.8624	27.0301	14.3893	31.17	3.56477	36.7596	8.36046
AT4G18650	6.15484	8.69977	8.85733	5.45803	9.99993	1.42591	6.16465	2.09012
AT4G18660	7.83344	10.9892	9.92632	7.93895	15.9573	1.90121	6.39297	0.783793
AT4G18670	32.4528	43.0409	40.7743	221.298	152.658	188.695	85.3918	66.3612
AT4G18680	8.39297	11.9049	10.6899	4.96184	13.9361	2.13886	10.2744	1.56759
AT4G18690	8.57948	12.9733	11.148	7.44277	7.44675	1.66356	6.62129	3.13517
AT4G18692	0	0.152627	0	0	0	0	0	0
AT4G18725	1.49208	2.74729	2.59611	3.47329	0.95744	3.32712	1.59824	3.13517
AT4G18710	19.5836	28.3887	23.6704	25.8016	27.6594	76.0485	41.326	60.0908
AT4G18720	10.4446	12.5155	14.8131	9.4275	27.6594	1.90121	24.4303	3.13517
AT4G18730	11.9367	14.4996	13.7441	33.2444	18.936	48.0056	20.3205	43.8924
AT4G18740	9.13901	13.2786	12.6751	33.7405	16.0637	56.3234	18.494	33.9644
AT4G06845	0.932552	2.44204	3.05425	0.992369	3.19147	0.475303	2.2832	1.04506
AT4G18760	12.3097	19.3837	19.8526	157.29	35.2125	171.584	50.0022	164.074
AT4G18770	9.32552	16.789	17.4092	9.92369	19.3616	4.51538	21.6904	4.70276
AT4G18780	27.417	38.6148	37.5673	20.3436	37.6593	5.94129	49.0889	7.3154
AT4G18790	15.2939	17.0943	17.5619	23.8168	38.5104	6.41659	29.225	4.4415
AT4G18800	9.69854	14.6522	13.1333	34.2367	25.5317	47.2927	21.9188	53.0367
AT4G06850	1.49208	1.6789	1.37441	0	0.212764	0.237652	0.456641	0
AT4G18815	2.23813	2.13678	1.52713	2.48092	1.06382	1.42591	0.913282	2.35138
AT4G18810	20.5161	28.694	26.1138	19.3512	43.6167	41.589	46.349	34.4869
AT4G18820	29.8417	48.0777	39.0944	58.5498	80.3186	76.0485	89.5016	72.8928
AT4G18823	1.30557	2.89992	2.74883	1.98474	0.95744	0.237652	0.22832	0.261264
AT4G18860	6.34136	8.69977	9.31547	2.48092	12.0212	1.42591	10.0461	2.87391
AT4G18870	4.10323	6.71561	5.80308	3.47329	4.25529	1.90121	3.65313	3.39644
AT4G18880	12.6827	20.6047	20.0053	19.8474	30.1062	69.8696	30.1383	90.92
AT4G06855	2.05161	2.59467	3.6651	0	1.48935	0.237652	1.1416	0.783793
AT4G18900	13.8018	18.7732	17.7147	13.397	14.0424	3.56477	15.5258	4.4415
AT4G18905	19.3971	27.3203	23.365	21.8321	40.7444	42.0643	47.2623	51.9916
AT4G18910	13.6153	19.9942	14.2023	36.2215	18.2977	18.2992	12.7859	14.6308
AT4G18920	8.76599	14.0417	12.5224	2.97711	8.08505	1.66356	6.62129	2.09012
AT4G18940	7.83344	12.9733	11.7589	11.4122	19.1488	4.51538	11.6443	1.56759
AT4G18950	22.5678	29.7624	24.1286	39.6947	42.3401	79.6133	53.6553	78.1181
AT4G06860	6.52787	4.57882	6.41393	2.97711	3.40423	0.475303	4.10977	1.04506
AT4G18970	17.532	22.8941	20.3108	26.2978	27.4466	37.0737	20.5488	12.802
AT4G18975	12.6827	17.2469	14.2023	29.2749	23.2977	41.3514	23.9736	38.6671
AT4G18980	5.22229	7.17349	5.95579	2.48092	3.61699	1.90121	2.2832	5.22529
AT4G19000	13.8018	17.7048	16.9511	5.95421	12.5531	2.85182	10.0461	4.18023
AT4G19003	13.0557	15.7206	19.6999	23.3207	20.7445	40.8761	17.3524	31.8743
AT4G19006	13.9883	23.6573	21.8379	46.1451	34.787	52.521	31.5082	60.0908
AT4G19010	16.2264	22.7415	22.4487	65.9925	36.4891	68.4437	40.1844	72.8928
AT4G19030	10.8176	16.789	15.5767	14.3893	7.97866	1.90121	5.47969	3.13517
AT4G19035	5.4088	5.95247	7.94105	0.496184	2.44679	0.237652	2.2832	1.56759
AT4G19038	5.96833	7.17349	7.78834	3.47329	4.7872	0.475303	4.33809	1.82885
AT4G06865	3.17068	4.4262	3.35968	2.97711	9.04249	0.475303	8.67618	2.35138
AT4G19045	9.13901	13.4312	12.217	18.855	17.2339	18.7745	14.3842	7.57667
AT4G19050	26.671	36.1727	36.8037	31.7558	40.3188	14.9721	40.4127	9.14425
AT4G19060	11.0041	15.8733	14.6604	10.9161	16.3829	3.08947	17.124	1.82885
AT4G19070	13.6153	16.1785	12.3697	21.8321	25.6381	29.9441	29.225	27.1715
AT4G19080	11.3771	16.3311	16.0348	32.7482	36.3827	17.8239	37.9012	17.5047
AT4G19090	26.298	35.5622	37.72	24.313	49.9996	6.41659	55.7102	13.0632
AT4G06870	1.67859	5.18933	5.95579	4.96184	5.31911	4.99068	4.10977	3.91897
AT4G19100	8.39297	13.4312	13.1333	24.8092	14.0424	49.4315	13.6992	44.6762
AT4G19110	28.7226	38.4621	38.1781	25.8016	52.5528	55.3728	58.6783	65.0548
AT4G19120	21.8217	34.0359	32.2223	31.2596	52.1273	58.9376	56.6235	26.9102
AT4G19130	20.1431	31.7465	30.8479	46.6413	95.2121	29.4688	105.256	26.3877
AT4G06875	3.73021	6.71561	6.56664	33.7405	14.3616	41.3514	14.3842	33.1806
AT4G19140	8.01995	16.4838	13.8968	39.6947	21.2764	50.1445	21.0055	48.5952
AT4G19150	10.6311	16.1785	15.8821	51.107	24.6807	52.2834	23.2887	44.9375
AT4G19160	16.4129	25.3362	24.5867	50.1146	35.2125	107.656	35.3897	94.3165
AT4G19170	20.1431	27.7782	28.5572	180.115	57.4464	265.695	59.8199	266.228
AT4G19185	19.9566	23.9625	20.3108	51.6032	36.0636	33.7465	29.91	36.0545
AT4G19190	23.3138	29.915	25.6557	114.619	43.7231	76.2862	54.3403	79.6856
AT4G19191	14.3613	23.9625	22.9069	16.8703	25.6381	10.932	31.2799	14.3695
AT4G19200	14.9208	25.794	17.5619	16.3741	43.4039	49.6692	35.3897	49.379
AT4G19220	20.3296	36.3253	34.9712	52.5955	56.3826	34.2218	61.1899	24.8201
AT4G19239	1.49208	3.05255	3.35968	0.496184	0.95744	0.237652	1.82656	0.522529
AT4G19230	11.0041	21.3678	20.9216	47.1375	55.957	35.1724	22.6037	10.7118
AT4G19240	8.39297	14.0417	14.8131	4.96184	5.10634	0.712955	8.9045	2.09012
AT4G19250	1.49208	1.06839	1.83255	0	1.59573	0	1.59824	0.261264
AT4G19280	1.30557	1.6789	1.2217	0	0.212764	0.237652	0	0.261264
AT4G19290	0.373021	0.152627	0.152713	0	0.106382	0	0	0
AT4G19300	0	0.305255	0.152713	0	0	0	0	0
AT4G19305	0.18651	1.22102	1.2217	0	0.425529	0.475303	0.456641	0.261264
AT4G19310	0	0.61051	0.305425	0	0.106382	0	0.22832	0
AT4G19270	5.78182	5.79984	6.56664	1.98474	2.12764	0.237652	3.42481	1.56759
AT4G19275	0	0	0	0	0	0	0	0
AT4G19330	0.18651	0	0.152713	0	0	0	0	0
AT4G19340	0	0	0	0	0	0	0	0
