ID	ATX1-tag_hub	ATX2_tag_hub	ATX1_tag	ATX2_tag
AT1G05291	1.75265	2.28386	2.86025	1.66713
AT1G05300	3.64011	4.3569	4.40545	4.41791
AT1G05310	4.71866	3.61904	4.40545	3.00084
AT1G05317	3.87605	6.04344	8.35062	8.00225
AT1G05320	6.53872	4.84881	6.50954	2.83413
AT1G05327	4.9546	7.83539	11.8027	11.5866
AT1G05330	4.78607	7.80026	10.4547	7.75218
AT1G05340	10.1114	3.82986	7.49584	5.50155
AT1G05347	6.16797	7.09753	7.43008	8.41903
AT1G05350	7.95432	7.80026	10.5205	11.0864
AT1G05360	10.7181	7.41376	11.1122	11.6699
AT1G05370	6.67354	5.27044	4.24106	4.66798
AT1G05380	8.45989	8.50298	8.18624	9.50267
AT1G05383	1.58412	2.95145	3.61641	1.83385
AT1G05385	6.47131	7.13267	10.1588	10.0028
AT1G05397	5.02201	3.79472	4.24106	4.75133
AT1G05400	6.47131	5.41099	5.45749	6.1684
AT1G05410	10.2125	9.69762	11.9013	12.1701
AT1G05420	2.1571	3.37308	5.39174	4.91805
AT1G05430	9.33622	8.3273	8.51501	8.00225
AT1G05440	11.2237	7.80026	7.10132	9.16924
AT1G05450	3.67382	4.77854	5.75338	5.66826
AT1G05453	8.08914	6.32453	9.79719	10.5029
AT1G05460	13.1449	11.6301	19.7916	22.1729
AT1G05470	6.4039	7.83539	13.8081	10.6697
AT1G05487	5.99945	4.81367	6.04927	4.33455
AT1G05490	7.17911	8.36244	13.9725	12.8369
AT1G05500	5.6624	4.67313	9.96157	4.58462
AT1G05503	4.78607	3.37308	3.48491	2.83413
AT1G05510	4.31421	4.46231	5.45749	5.91833
AT1G05520	2.32563	5.9029	7.8246	8.75246
AT1G05523	9.74067	6.95699	10.7506	9.58603
AT1G05530	6.60613	3.23254	5.16161	5.25147
AT1G05540	4.48273	5.05963	8.05474	6.41847
AT1G05543	3.70752	4.07581	3.22189	3.00084
AT1G05550	3.87605	5.02449	5.98352	5.08476
AT1G05557	3.13454	4.3569	5.0301	6.83525
AT1G05560	5.39276	4.56772	7.56159	5.16812
AT1G05562	6.13426	4.11095	6.96981	2.83413
AT1G05570	4.71866	6.42994	11.4081	9.33596
AT1G05575	6.50502	5.34072	7.03556	6.7519
AT1G05577	4.92089	3.5839	4.63558	3.25091
AT1G05580	6.13426	3.23254	6.83831	4.66798
AT1G05590	5.6624	7.76512	12.8876	13.6705
AT1G05600	10.8192	9.94357	11.8684	16.1712
AT1G05610	3.84234	5.41099	4.99722	5.16812
AT1G05615	4.31421	3.86499	4.70134	4.91805
AT1G05620	5.35905	5.72722	7.03556	5.25147
AT1G05630	7.75209	6.2894	14.7944	9.00253
AT1G05640	7.01059	6.32453	8.9424	9.2526
AT1G05650	4.11198	4.60285	4.43832	3.75105
AT1G05660	2.1571	3.93526	3.74792	2.5007
AT1G05663	6.94318	4.60285	6.1479	4.91805
AT1G05670	8.35878	9.27598	14.5972	15.3376
AT1G05675	4.78607	5.97317	7.8246	5.25147
AT1G05680	5.49387	4.88394	9.10678	7.50211
AT1G05687	7.24652	7.13267	8.48213	7.75218
AT1G05690	6.30279	4.49745	7.13419	5.91833
AT1G05700	3.94346	3.1974	4.43832	4.08448
AT1G05707	5.56128	7.30835	8.08761	7.25204
AT1G05710	7.17911	4.95422	9.00815	9.8361
AT1G05720	9.60585	9.55707	12.8876	12.8369
AT1G05730	8.56101	8.99489	11.8027	13.6705
AT1G05733	3.37047	3.75958	4.04381	4.91805
AT1G05740	4.81978	3.82986	3.94518	2.83413
AT1G05750	5.29165	7.13267	7.89035	7.83553
AT1G05753	5.19053	4.42717	7.10132	9.08588
AT1G05760	3.64011	4.95422	4.66846	3.00084
AT1G05767	12.6393	8.22189	9.30404	12.0867
AT1G05770	6.57243	5.20017	4.96435	4.66798
AT1G05780	6.97688	5.16504	5.65475	6.33511
AT1G05783	6.03315	6.95699	9.23829	7.33539
AT1G05785	7.8195	7.41376	7.00269	6.00169
AT1G05787	3.67382	5.30558	5.29311	5.66826
AT1G05790	6.16797	9.17057	11.0794	11.6699
AT1G05800	4.51644	5.16504	4.30682	4.33455
AT1G05805	3.20195	3.72445	3.45203	2.91749
AT1G05810	4.07827	7.5543	6.31228	6.7519
AT1G05817	3.84234	2.60009	2.69587	2.08392
AT1G05820	4.48273	7.76512	7.00269	7.41875
AT1G05830	6.53872	7.72998	30.2464	30.1751
AT1G05833	3.33677	6.64076	6.47666	4.25119
AT1G05835	10.0103	10.1895	0	0.666854
AT1G05837	4.34791	5.09476	7.29858	8.00225
AT1G05840	7.51616	7.51917	15.3533	17.5883
AT1G05843	5.46017	4.00554	5.68763	4.66798
AT1G05850	6.3702	7.69485	9.40267	10.1695
AT1G05860	7.38134	10.2598	9.23829	10.6697
AT1G05870	7.078	6.46508	8.67939	11.3365
AT1G05873	3.90975	5.23531	5.78626	3.75105
AT1G05880	3.70752	2.95145	4.73421	4.08448
AT1G05890	7.61727	7.62458	6.90406	8.0856
AT1G05894	5.99945	8.67866	8.51501	8.83581
AT1G05900	9.40362	9.34625	15.2218	14.1706
AT1G05903	2.73008	2.38927	3.22189	3.33427
AT1G05910	12.4708	21.6088	59.2105	52.5981
AT1G05920	5.08942	6.92185	5.68763	3.91777
AT1G05927	5.79722	6.95699	5.65475	4.33455
AT1G05930	4.68496	5.86776	7.19995	8.16896
AT1G05933	3.90975	6.60562	4.79996	5.50155
AT1G05937	4.85348	4.53258	3.48491	2.58406
AT1G05940	11.1226	13.8437	18.4437	24.9237
AT1G05947	4.9883	4.88394	4.60271	3.91777
AT1G05950	8.19025	9.62734	11.8027	9.8361
AT1G05960	11.7293	11.4896	13.7752	10.0862
AT1G05970	4.21309	5.16504	8.41638	4.75133
AT1G05990	2.89861	4.39204	3.58354	4.83469
AT1G06000	7.04429	4.56772	7.46296	7.00197
AT1G06002	5.39276	3.47849	8.51501	10.8364
AT1G06003	4.65126	7.27321	10.7835	5.08476
AT1G06010	8.22396	9.4868	10.8821	13.0037
AT1G06020	4.07827	3.37308	5.12873	4.33455
AT1G06030	5.22424	4.49745	4.60271	5.91833
AT1G06040	6.30279	6.11372	8.15336	8.50239
AT1G06050	5.19053	6.2894	5.85201	5.33483
AT1G06060	8.35878	9.27598	7.89035	6.41847
AT1G06070	7.85321	10.2247	8.21912	7.16868
AT1G06080	4.34791	2.8109	3.15614	2.00056
AT1G06090	1.48301	3.79472	2.07122	0.666854
AT1G06100	4.68496	4.32176	3.3534	2.66742
AT1G06110	8.39248	6.39481	9.40267	6.50183
AT1G06120	5.56128	4.32176	4.24106	2.66742
AT1G06130	6.60613	6.21912	8.81089	7.58546
AT1G06135	2.42674	3.05686	3.38628	3.6677
AT1G06140	6.03315	5.97317	7.98898	5.66826
AT1G06143	8.72953	10.4355	18.0163	18.7553
AT1G06148	5.76351	6.42994	7.23282	7.41875
AT1G06150	10.4485	11.7355	12.8218	15.7544
AT1G06160	3.60641	3.72445	4.4712	4.91805
AT1G06163	3.26936	2.52981	2.95888	2.5007
AT1G06170	5.52758	5.1299	3.84655	3.91777
AT1G06173	6.03315	7.69485	7.59446	10.753
AT1G06180	4.14568	4.32176	5.39174	2.00056
AT1G06190	10.8866	11.0679	11.5068	12.5035
AT1G06197	4.58385	4.3569	5.589	3.41763
AT1G06200	6.74095	7.51917	9.33692	7.25204
AT1G06210	6.23538	8.95975	8.9424	8.50239
AT1G06220	5.29165	9.59221	13.315	13.7539
AT1G06227	5.72981	6.88671	11.3424	11.5032
AT1G06230	6.53872	7.0624	10.1917	9.66938
AT1G06240	8.56101	10.8923	18.4766	15.9211
AT1G06250	3.06713	6.21912	5.09585	5.66826
AT1G06260	7.88691	6.74617	7.95611	7.08532
AT1G06265	8.08914	6.85158	5.19448	8.41903
AT1G06270	7.17911	8.78407	11.5396	11.1698
AT1G06280	3.80864	4.42717	3.58354	2.83413
AT1G06290	6.63984	6.04344	6.90406	8.6691
AT1G06310	8.39248	8.22189	11.0794	11.4199
AT1G06313	8.89805	6.04344	6.87118	8.00225
AT1G06320	8.96546	9.83816	14.8602	13.6705
AT1G06330	7.31393	4.53258	4.01093	3.83441
AT1G06340	3.20195	5.34072	5.06298	1.83385
AT1G06350	2.76379	3.61904	3.61641	3.33427
AT1G06357	1.71894	2.63522	2.59724	1.66713
AT1G06360	3.67382	3.1974	2.43286	4.83469
AT1G06370	5.29165	7.30835	10.3561	12.0867
AT1G06380	5.15683	7.5543	10.9479	13.087
AT1G06390	6.60613	6.6759	9.13966	12.0867
AT1G06393	2.76379	1.79195	1.54519	0.583497
AT1G06400	4.55014	7.44889	6.11502	7.83553
AT1G06410	5.46017	4.56772	4.60271	2.41735
AT1G06420	9.43733	12.2274	10.652	13.0037
AT1G06430	7.34764	9.27598	10.0931	10.0028
AT1G06433	5.02201	5.34072	3.87942	6.66854
AT1G06440	7.44875	4.67313	5.0301	4.75133
AT1G06450	6.97688	8.57326	7.66022	9.2526
AT1G06460	9.2351	11.9815	14.4985	18.2551
AT1G06470	8.59471	11.2788	14.4328	15.0876
AT1G06473	5.32535	5.55153	9.73144	11.92
AT1G06475	6.4039	8.92462	11.2109	13.5038
AT1G06490	8.29137	6.81644	9.5013	10.3362
AT1G06500	8.89805	9.41653	12.3616	11.2532
AT1G06510	7.38134	9.03003	11.6711	13.9206
AT1G06515	7.58357	7.62458	11.4081	13.3371
AT1G06520	3.60641	4.46231	5.22736	4.00112
AT1G06530	7.31393	6.07858	10.5205	7.58546
AT1G06540	6.20167	6.42994	8.81089	7.41875
AT1G06550	10.2125	10.822	10.9807	11.4199
AT1G06560	12.8415	14.8275	17.556	25.1737
AT1G06570	8.22396	8.81921	13.0848	17.755
AT1G06573	3.60641	4.91908	6.1479	5.91833
AT1G06580	9.84179	7.44889	8.48213	8.33567
AT1G06583	3.87605	3.12713	3.38628	2.58406
AT1G06587	2.32563	3.02172	3.48491	3.75105
AT1G06590	10.5159	7.58944	13.1835	10.6697
AT1G06593	2.02228	4.11095	4.01093	2.08392
AT1G06607	5.15683	2.63522	4.14244	2.66742
AT1G06620	4.61755	6.88671	8.02186	7.50211
AT1G06630	6.13426	9.1003	8.87665	7.91889
AT1G06640	2.29192	4.25149	4.50408	2.83413
AT1G06645	6.23538	4.60285	8.84377	7.66882
AT1G06650	6.87577	7.0624	10.2575	10.5029
AT1G06660	12.7741	13.5626	13.6766	16.5046
AT1G06670	12.7067	12.7896	13.1177	16.588
AT1G06680	8.25766	7.9408	10.389	13.5871
AT1G06690	9.80808	10.1544	13.3478	14.254
AT1G06700	5.59499	8.85435	8.77802	8.41903
AT1G06710	10.7518	10.0841	11.5068	9.91945
AT1G06720	9.2351	9.8733	11.0794	11.6699
AT1G06730	11.527	9.52194	11.9013	12.5869
AT1G06740	10.954	11.595	22.5533	19.0887
AT1G06740	10.954	11.595	22.5533	19.0887
AT1G06743	6.30279	4.56772	4.96435	4.83469
AT1G06750	7.8195	6.6759	5.589	6.91861
AT1G06760	7.24652	6.2894	8.3835	13.2537
AT1G06763	3.77493	3.37308	3.71504	3.50098
AT1G06770	7.14541	7.02726	6.67392	8.0856
AT1G06780	5.86463	7.1678	10.6849	9.16924
AT1G06790	7.01059	10.3652	10.4218	10.0862
AT1G06797	1.61783	1.40545	1.44656	0.750211
AT1G06800	5.32535	6.32453	7.00269	7.66882
AT1G06810	5.93204	5.97317	6.80543	4.91805
AT1G06820	5.62869	7.48403	8.31775	7.58546
AT1G06830	5.59499	4.67313	4.83284	6.00169
AT1G06833	2.1234	2.56495	4.40545	1.66713
AT1G06837	2.52786	2.77577	1.51232	1.25035
AT1G06840	8.32507	8.50298	11.0465	8.83581
AT1G06850	5.05571	6.7813	8.08761	7.91889
AT1G06870	6.90947	8.04621	11.8684	11.2532
AT1G06883	2.35933	1.61627	1.77533	1.00028
AT1G06890	9.30251	10.5409	15.7478	14.7541
AT1G06900	10.6507	10.8571	21.3368	27.0076
AT1G06907	2.73008	2.00277	0.986294	0.25007
AT1G06910	6.94318	9.31112	11.6711	15.5044
AT1G06920	7.75209	6.99212	7.92323	7.08532
AT1G06923	4.9546	6.14885	6.24653	6.1684
AT1G06925	3.64011	4.53258	5.39174	3.16756
AT1G06930	3.64011	5.1299	4.70134	6.08504
AT1G06950	8.15655	9.1003	12.6574	17.3382
AT1G06960	9.2351	9.03003	11.1451	14.5041
AT1G06963	4.11198	1.1595	0.986294	0.583497
AT1G06970	5.6961	7.13267	7.69309	6.50183
AT1G06977	5.86463	6.53535	5.98352	6.00169
AT1G06980	4.78607	4.04067	5.81914	2.91749
AT1G06983	2.1234	1.89736	2.03834	1.41706
AT1G06990	5.46017	4.39204	5.32599	3.0842
AT1G06997	2.35933	1.9325	1.18355	1.25035
AT1G07000	7.75209	6.42994	10.6849	11.1698
AT1G07010	10.9877	10.7166	15.3862	12.2534
AT1G07013	3.23566	2.07304	1.77533	0.833567
AT1G07017	0.910028	1.40545	1.31506	1.41706
AT1G07020	7.95432	6.25426	12.1643	11.5032
AT1G07030	7.44875	8.67866	9.33692	10.3362
AT1G07040	7.68468	8.39757	11.6711	10.0028
AT1G07050	4.85348	4.28663	5.49037	4.50126
AT1G07060	14.4256	11.595	11.3095	13.8372
AT1G07070	9.77438	13.7383	12.6246	13.8372
AT1G07080	14.6616	12.122	11.1451	10.2529
AT1G07090	7.68468	6.64076	10.0602	11.0864
AT1G07110	10.954	13.4572	13.9067	18.6719
AT1G07119	10.9877	13.914	13.7752	17.1715
AT1G07120	3.64011	6.07858	4.93147	5.66826
AT1G07128	4.17939	4.28663	3.94518	4.33455
AT1G07130	3.33677	5.48126	7.89035	10.0862
AT1G07135	4.2805	4.7434	5.45749	8.16896
AT1G07140	7.75209	7.76512	8.18624	9.91945
AT1G07143	7.58357	3.26768	2.26848	5.50155
AT1G07150	3.97716	5.86776	6.04927	7.25204
AT1G07160	5.59499	7.62458	14.2684	15.3376
AT1G07167	5.02201	4.81367	4.76709	3.0842
AT1G07170	9.67326	10.3301	19.3314	19.3388
AT1G07175	5.08942	4.63799	4.14244	2.66742
AT1G07180	6.26908	6.04344	10.8821	8.16896
AT1G07187	3.50529	3.26768	3.84655	2.66742
AT1G07200	5.62869	5.27044	6.01639	6.66854
AT1G07203	7.24652	7.90567	9.36979	14.0873
AT1G07210	9.10028	9.83816	11.6383	16.0045
AT1G07220	4.58385	8.39757	13.1506	9.33596
AT1G07230	6.53872	5.48126	7.49584	5.25147
AT1G07233	3.70752	4.95422	4.50408	4.75133
AT1G07240	4.85348	5.65694	9.53418	9.91945
AT1G07250	4.41532	5.62181	8.31775	6.83525
AT1G07253	3.97716	3.1974	2.36711	2.16728
AT1G07260	5.72981	6.46508	7.72597	8.33567
AT1G07270	7.04429	11.8058	9.33692	8.83581
AT1G07280	5.72981	4.56772	6.7068	5.75162
AT1G07290	6.87577	5.97317	9.73144	10.5029
AT1G07300	3.87605	5.97317	5.95064	4.66798
AT1G07310	7.17911	5.83262	9.5013	17.4216
AT1G07320	7.65098	7.0624	11.5396	16.9214
AT1G07327	1.68524	1.86222	1.87396	0.666854
AT1G07330	6.16797	6.07858	8.61364	8.75246
AT1G07337	1.98858	1.75681	1.18355	0.666854
AT1G07340	4.41532	3.44336	5.0301	5.0014
AT1G07350	11.9315	11.2085	10.9807	11.6699
AT1G07353	2.93231	2.21359	3.3534	3.16756
AT1G07360	10.9203	8.18676	8.48213	8.75246
AT1G07367	1.78635	3.05686	2.36711	1.83385
AT1G07370	10.3811	8.46785	9.04103	8.91917
AT1G07373	2.62897	1.89736	2.63012	2.33399
AT1G07380	4.44903	6.21912	6.80543	11.0031
AT1G07390	5.6961	7.09753	8.44925	7.25204
AT1G07400	9.33622	8.92462	11.967	14.7541
AT1G07410	10.0777	7.30835	8.28487	9.33596
AT1G07420	7.92062	8.81921	12.2629	9.08588
AT1G07430	5.32535	2.52981	5.39174	4.41791
AT1G07440	7.51616	6.14885	9.23829	8.00225
AT1G07450	4.61755	3.54877	4.30682	5.41819
AT1G07457	3.06713	2.8109	3.58354	1.41706
AT1G07460	6.26908	3.1974	4.86572	4.00112
AT1G07467	2.19081	3.44336	3.09039	1.16699
AT1G07470	11.6281	10.4355	12.5588	15.0876
AT1G07473	6.4039	6.32453	6.04927	5.5849
AT1G07476	7.68468	6.6759	6.08215	5.66826
AT1G07477	7.34764	6.6759	7.79172	9.75274
AT1G07480	7.54986	10.049	9.89582	11.3365
AT1G07483	1.95488	2.70549	1.74245	2.33399
AT1G07485	6.13426	3.5839	6.31228	4.58462
AT1G07490	6.20167	5.83262	8.87665	6.41847
AT1G07510	2.1571	5.1299	5.75338	5.25147
AT1G07517	5.08942	5.09476	5.0301	7.16868
AT1G07520	7.41504	8.22189	11.8027	7.83553
AT1G07530	7.51616	7.09753	11.4081	10.8364
AT1G07540	5.49387	6.42994	11.1451	11.6699
AT1G07547	4.17939	5.79749	7.23282	7.66882
AT1G07550	5.76351	2.63522	4.14244	3.41763
AT1G07560	6.26908	4.53258	4.79996	3.58434
AT1G07570	7.34764	7.20294	8.35062	8.58574
AT1G07587	5.93204	7.65971	6.08215	10.5863
AT1G07590	7.88691	5.58667	5.12873	3.75105
AT1G07603	7.92062	7.34349	7.46296	9.08588
AT1G07607	6.16797	7.76512	6.90406	5.33483
AT1G07610	5.56128	4.42717	4.53695	4.66798
AT1G07615	7.68468	7.30835	8.41638	9.91945
AT1G07617	3.90975	1.75681	2.2356	2.33399
AT1G07620	3.26936	3.30281	5.29311	4.08448
AT1G07627	1.82006	2.17845	2.07122	1.25035
AT1G07630	8.32507	7.02726	9.20541	7.58546
AT1G07640	1.55042	3.16227	3.61641	2.33399
AT1G07645	6.60613	5.97317	6.93694	6.91861
AT1G07650	6.50502	3.86499	6.60817	2.58406
AT1G07660	2.49415	6.14885	8.21912	7.75218
AT1G07667	5.93204	8.81921	11.6711	12.2534
AT1G07670	5.32535	7.13267	9.63281	10.0028
AT1G07680	6.84206	4.11095	4.40545	4.16784
AT1G07683	2.56156	4.28663	4.24106	5.08476
AT1G07690	4.81978	4.25149	3.97805	3.25091
AT1G07700	6.13426	4.81367	5.81914	8.58574
AT1G07705	8.96546	9.76789	12.9205	11.1698
AT1G07710	4.61755	3.37308	4.73421	5.0014
AT1G07720	4.85348	4.14608	3.71504	2.41735
AT1G07725	7.8195	6.11372	6.7068	6.33511
AT1G07728	5.25794	5.48126	7.79172	6.25176
AT1G07740	7.48245	7.72998	8.51501	8.25232
AT1G07743	5.56128	4.28663	11.2766	8.75246
AT1G07745	13.0774	12.6491	14.1698	11.92
AT1G07750	6.33649	5.20017	6.64105	6.33511
AT1G07753	4.11198	6.74617	7.46296	8.41903
AT1G07770	4.61755	5.93803	9.43555	10.2529
AT1G07780	6.53872	8.15162	9.96157	9.58603
AT1G07783	2.35933	3.02172	3.12326	2.25063
AT1G07790	5.08942	6.81644	8.84377	9.2526
AT1G07793	4.04457	3.16227	3.41915	1.33371
AT1G07795	7.85321	6.50021	8.61364	7.33539
AT1G07800	4.17939	6.07858	4.27394	6.08504
AT1G07810	12.7067	11.6652	21.5012	23.3399
AT1G07820	7.31393	6.92185	10.0273	9.00253
AT1G07823	6.87577	5.41099	5.98352	5.16812
AT1G07830	8.76323	8.81921	11.4739	13.5871
AT1G07840	7.34764	11.4896	11.4739	13.5038
AT1G07850	4.85348	7.65971	5.42462	8.00225
AT1G07860	8.39248	5.93803	9.00815	10.5863
AT1G07870	8.45989	6.7813	10.4218	11.0864
AT1G07877	6.4039	6.7813	8.3835	9.75274
AT1G07880	5.29165	5.55153	5.35886	4.58462
AT1G07885	7.92062	8.57326	18.4108	14.9209
AT1G07887	7.65098	2.56495	7.92323	2.08392
AT1G07890	1.98858	6.46508	8.41638	7.83553
AT1G07893	3.20195	6.50021	6.04927	5.0014
AT1G07900	3.74123	5.23531	5.81914	5.0014
AT1G07902	5.42646	5.41099	8.25199	5.91833
AT1G07910	9.53844	9.62734	13.3807	13.1704
AT1G07917	2.89861	2.28386	2.49861	1.58378
AT1G07920	5.22424	7.5543	8.54788	8.6691
AT1G07930	5.29165	6.95699	9.36979	6.41847
AT1G07933	3.77493	3.93526	5.06298	4.16784
AT1G07940	10.4485	7.97594	10.2246	9.00253
AT1G07950	10.4148	13.5275	20.2848	23.9234
AT1G07960	9.80808	14.2653	24.7889	26.7575
AT1G07970	5.72981	7.09753	5.88489	10.1695
AT1G07973	5.15683	5.20017	4.86572	3.58434
AT1G07980	7.71839	8.08135	12.0328	10.753
AT1G07985	7.48245	6.7813	7.98898	7.50211
AT1G07990	8.02173	7.1678	8.9424	9.75274
AT1G07993	3.06713	3.37308	4.53695	6.7519
AT1G08000	6.74095	5.83262	7.98898	9.16924
AT1G08010	5.93204	7.34349	12.5917	12.0867
AT1G08027	2.39304	2.49468	1.51232	1.50042
AT1G08030	7.85321	9.76789	10.8164	11.2532
AT1G08035	7.71839	5.02449	6.64105	3.75105
AT1G08037	4.21309	5.83262	7.39721	7.58546
AT1G08040	5.56128	7.44889	9.66568	8.6691
AT1G08043	6.03315	8.43271	8.25199	8.83581
AT1G08050	8.05543	6.7813	7.98898	6.91861
AT1G08060	7.24652	6.71103	9.13966	7.58546
AT1G08065	3.84234	1.9325	3.3534	2.00056
AT1G08070	6.26908	7.09753	10.0602	8.91917
AT1G08080	4.55014	2.56495	3.84655	4.58462
AT1G08087	4.55014	3.09199	3.55066	2.16728
AT1G08090	5.19053	4.14608	3.87942	4.33455
AT1G08100	2.76379	3.72445	3.25477	3.0842
AT1G08103	3.40418	4.77854	6.18078	3.58434
AT1G08105	4.2805	4.95422	2.86025	3.0842
AT1G08110	10.954	11.5247	18.1149	18.7553
AT1G08120	9.9092	7.41376	10.1917	9.2526
AT1G08125	7.34764	9.59221	10.3232	12.4202
AT1G08130	8.05543	10.4355	11.5396	10.5863
AT1G08133	4.61755	3.54877	2.92601	4.25119
AT1G08135	2.52786	3.61904	5.16161	4.16784
AT1G08140	2.66268	3.47849	3.84655	3.6677
AT1G08150	2.52786	3.86499	3.32052	2.66742
AT1G08160	6.23538	4.42717	4.17531	5.5849
AT1G08165	5.46017	4.07581	3.87942	2.00056
AT1G08170	4.68496	5.1299	7.62734	6.33511
AT1G08180	5.42646	5.62181	6.90406	6.50183
AT1G08190	4.04457	7.0624	13.1177	14.6708
AT1G08197	5.52758	5.41099	4.24106	4.08448
AT1G08200	10.9203	7.76512	9.10678	10.0028
AT1G08210	7.85321	8.46785	10.3561	12.1701
AT1G08213	3.33677	3.68931	10.4547	12.0867
AT1G08220	9.2014	9.90843	11.441	10.9197
AT1G08227	3.87605	2.56495	3.02464	2.58406
AT1G08250	6.84206	7.27321	9.04103	6.91861
AT1G08260	4.71866	4.60285	7.33145	8.83581
AT1G08280	6.06685	8.67866	11.9013	12.0034
AT1G08283	4.48273	2.03791	3.25477	2.33399
AT1G08290	5.46017	6.25426	3.48491	3.0842
AT1G08300	5.05571	6.00831	7.36433	7.33539
AT1G08310	6.06685	4.88394	3.61641	5.41819
AT1G08315	4.14568	4.56772	6.18078	10.3362
AT1G08320	5.72981	4.67313	4.50408	3.0842
AT1G08340	5.6961	6.2894	9.76431	14.5041
AT1G08350	9.84179	10.822	14.7944	12.7536
AT1G08360	8.45989	9.90843	16.5369	14.5041
AT1G08370	7.38134	7.69485	8.81089	7.83553
AT1G08380	5.02201	3.47849	6.64105	6.41847
AT1G08387	4.61755	6.18399	6.24653	4.00112
AT1G08390	7.04429	6.7813	9.00815	12.1701
AT1G08400	6.94318	9.31112	12.1314	14.1706
AT1G08410	9.50474	9.1003	11.7698	14.5874
AT1G08420	5.93204	6.00831	10.0273	12.0867
AT1G08430	2.29192	2.52981	4.56983	2.75077
AT1G08440	3.77493	4.98935	3.05751	1.58378
AT1G08447	2.19081	4.07581	4.79996	3.91777
AT1G08450	8.32507	8.04621	12.7561	11.1698
AT1G08460	5.46017	4.95422	8.48213	6.1684
AT1G08465	4.85348	5.62181	8.74514	4.91805
AT1G08470	12.1	11.4193	18.5752	23.59
AT1G08477	4.2468	4.3569	5.42462	7.83553
AT1G08480	11.19	12.0517	19.3642	27.1743
AT1G08490	7.68468	7.48403	10.1588	13.9206
AT1G08500	9.36992	7.20294	7.79172	9.58603
AT1G08507	3.13454	3.9704	3.58354	5.83497
AT1G08510	6.63984	5.34072	7.85748	4.66798
AT1G08513	2.02228	3.26768	3.61641	3.83441
AT1G08520	4.51644	7.72998	12.7232	15.7544
AT1G08530	10.1451	14.4059	20.482	19.1721
AT1G08540	10.4148	12.895	13.4794	13.7539
AT1G08543	5.6624	7.0624	5.78626	7.50211
AT1G08550	8.35878	7.76512	9.17254	8.58574
AT1G08560	10.1451	7.97594	7.72597	7.33539
AT1G08570	4.07827	5.55153	6.50954	4.83469
AT1G08573	4.17939	3.65417	4.4712	1.75049
AT1G08580	5.49387	6.60562	7.75885	9.58603
AT1G08590	4.17939	4.77854	5.16161	4.91805
AT1G08592	11.763	8.43271	15.8136	16.0045
AT1G08593	7.078	5.65694	7.16707	6.58518
AT1G08600	9.36992	9.66248	12.6574	14.8375
AT1G08607	4.65126	3.30281	4.76709	3.6677
AT1G08610	12.4371	10.2247	14.5314	14.5874
AT1G08620	7.34764	8.67866	10.1588	6.41847
AT1G08630	6.77465	3.9704	4.96435	2.83413
AT1G08633	7.21282	8.53812	8.08761	7.33539
AT1G08640	6.3702	6.00831	10.4218	9.16924
AT1G08645	4.78607	6.46508	7.16707	11.7533
AT1G08650	2.19081	5.58667	7.98898	11.0864
AT1G08657	5.52758	7.23808	7.62734	8.50239
AT1G08660	7.1117	6.85158	10.2575	13.087
AT1G08670	5.12312	4.53258	4.10956	2.00056
AT1G08680	6.84206	7.83539	9.10678	7.41875
AT1G08687	1.98858	2.14331	1.74245	1.66713
AT1G08695	3.30307	4.84881	4.10956	3.00084
AT1G08700	7.44875	9.59221	19.167	15.0042
AT1G08710	12.7741	15.0735	29.3587	35.0098
AT1G08720	6.77465	8.15162	12.0985	10.3362
AT1G08730	4.34791	4.39204	7.89035	7.83553
AT1G08735	2.42674	1.40545	0.986294	1.75049
AT1G08740	2.52786	2.52981	1.41369	1.33371
AT1G08750	6.13426	7.09753	8.61364	8.16896
AT1G08757	6.77465	2.38927	2.76162	2.08392
AT1G08760	5.6624	8.11648	11.967	9.16924
AT1G08765	4.55014	4.67313	4.27394	3.75105
AT1G08770	7.31393	6.99212	8.25199	9.33596
AT1G08775	5.12312	5.69208	7.89035	8.25232
AT1G08780	11.2574	8.64353	13.8739	13.5038
AT1G08785	3.90975	5.20017	6.80543	6.00169
AT1G08790	2.73008	4.95422	6.04927	4.08448
AT1G08795	5.29165	3.37308	3.94518	2.08392
AT1G08800	4.51644	4.91908	6.47666	6.83525
AT1G08805	5.49387	5.65694	7.23282	4.66798
AT1G08810	2.52786	5.02449	4.83284	2.91749
AT1G08820	6.94318	7.20294	9.00815	7.83553
AT1G08825	5.6961	7.1678	7.52871	8.50239
AT1G08827	3.03343	2.38927	3.05751	2.25063
AT1G08830	9.74067	6.42994	8.9424	11.4199
AT1G08835	4.07827	4.25149	3.12326	4.08448
AT1G08840	13.246	11.2085	15.978	15.3376
AT1G08845	9.40362	10.0138	13.841	10.753
AT1G08855	7.28023	5.9029	6.7068	4.33455
AT1G08857	3.03343	2.49468	3.78079	2.25063
AT1G08860	6.53872	5.65694	6.50954	6.66854
AT1G08865	2.05599	3.09199	3.22189	1.91721
AT1G08875	4.48273	4.56772	6.21365	2.91749
AT1G08880	5.72981	4.77854	6.01639	4.66798
AT1G08885	1.95488	2.28386	4.70134	2.83413
AT1G08890	5.72981	5.58667	8.44925	7.83553
AT1G08895	2.49415	2.4244	2.76162	1.58378
AT1G08900	3.80864	5.41099	9.07391	8.25232
