ID	ATX1_hub	ATX2_hub	ATX2	ATX1	
AT1G35310	3.77344	2.38185	1.50086	1.86895
AT1G35320	4.12943	3.7429	2.90167	3.63953
AT1G35330	1.85112	2.77072	2.45141	1.67222
AT1G35340	6.40773	7.4372	8.65499	6.8856
AT1G35350	3.63105	6.51362	6.20357	4.81992
AT1G35353	2.91908	1.50688	2.05118	3.09852
AT1G35360	2.91908	2.47907	2.80161	1.62303
AT1G35365	3.70225	1.84715	2.80161	2.36078
AT1G35370	2.56309	0.826355	1.20069	0.737742
AT1G35375	1.85112	1.16662	0.600346	1.13121
AT1G35380	2.20711	0.972182	0.85049	0.934474
AT1G35390	1.49514	0.388873	0.85049	1.67222
AT1G35400	3.48865	2.6735	1.50086	2.90179
AT1G35405	2.4919	1.74993	1.25072	1.67222
AT1G35410	1.85112	2.33324	0.650375	1.03284
AT1G35420	3.63105	6.46501	5.10294	3.39362
AT1G35430	4.12943	3.88873	5.35308	4.96747
AT1G35440	2.99028	2.62489	2.15124	2.70506
AT1G35450	4.7702	4.71508	3.70213	2.75424
AT1G35460	4.8414	5.59005	3.90225	7.18069
AT1G35465	4.699	11.6176	12.2571	6.34458
AT1G35470	4.48541	5.97892	6.15354	6.34458
AT1G35480	2.56309	2.43046	1.80104	3.49198
AT1G35490	3.27506	1.70132	2.35135	3.04934
AT1G35500	3.34626	3.35403	2.05118	2.80342
AT1G35510	5.98055	8.94408	11.2065	10.0825
AT1G35513	4.8414	6.9511	7.40426	2.65587
AT1G35515	5.48217	5.24979	4.60265	5.11501
AT1G35516	5.76696	8.02051	6.50375	3.59035
AT1G35520	0.925561	1.74993	1.55089	1.62303
AT1G35530	7.54689	7.19415	6.80392	6.8856
AT1G35535	2.2783	1.94436	1.55089	1.22957
AT1G35540	1.92232	2.33324	1.15066	1.81976
AT1G35545	2.77668	2.96516	3.75216	1.81976
AT1G35550	1.70873	2.81933	3.15182	3.24607
AT1G35560	2.63429	6.3678	8.45487	3.49198
AT1G35570	3.41746	3.11098	3.80219	3.63953
AT1G35580	5.33978	5.20118	9.5555	6.09867
AT1G35590	1.99352	2.86794	0.350202	1.57385
AT1G35600	1.70873	1.02079	1.25072	0.885291
AT1G35610	3.48865	2.86794	2.50144	2.75424
AT1G35612	7.33329	3.59708	6.40369	5.80357
AT1G35614	3.63105	1.40966	1.65095	2.95097
AT1G35620	5.41097	6.65945	9.80565	6.49213
AT1G35625	3.06147	3.64568	2.70156	2.40996
AT1G35630	3.77344	4.13178	2.05118	3.00015
AT1G35640	1.85112	0.923573	0.500288	1.47548
AT1G35645	0.640773	1.26384	1.25072	1.27875
AT1G35647	0.925561	1.36106	0.650375	1.18039
AT1G35650	3.13267	3.54847	1.70098	1.4263
AT1G35660	8.68604	8.21494	9.95573	7.62334
AT1G35663	1.56633	1.50688	0.900519	1.47548
AT1G35670	7.1197	7.09693	9.65556	4.96747
AT1G35680	5.33978	8.84686	9.45545	7.22988
AT1G35690	3.63105	2.38185	2.10121	2.36078
AT1G35700	1.85112	3.79151	2.90167	2.45914
AT1G35710	4.8414	5.44422	3.50202	3.68871
AT1G35720	6.90611	10.0621	6.80392	7.13151
AT1G35730	4.98379	8.74964	9.85568	4.91828
AT1G35735	1.77993	2.23602	1.10063	1.32794
AT1G35740	3.91584	1.65271	0.900519	2.75424
AT1G35745	1.92232	1.6041	0.650375	1.86895
AT1G35750	4.27182	3.98595	5.5532	5.1642
AT1G35760	1.70873	0.923573	1.15066	2.0165
AT1G35770	1.49514	0.874964	0.800461	1.03284
AT1G35780	2.70549	7.63163	5.60323	3.59035
AT1G35790	0.569576	1.40966	0.550317	0.541011
AT1G35820	1.49514	2.04158	1.20069	2.21323
AT1G35830	3.77344	4.52065	4.15239	3.93463
AT1G35840	3.13267	1.74993	0.350202	1.4263
AT1G35850	1.13915	2.38185	0.550317	3.00015
AT1G35860	0.854364	1.40966	0.900519	1.67222
AT1G35870	0.71197	1.02079	0.900519	1.4263
AT1G35880	2.2783	1.79854	1.55089	1.96731
AT1G35890	2.63429	1.50688	1.85107	2.11486
AT1G35895	2.2783	2.91655	1.75101	1.77058
AT1G35910	2.2783	2.18741	3.60207	1.7214
AT1G35920	2.63429	0.486091	1.65095	1.67222
AT1G35930	2.06471	0.777746	1.05061	1.7214
AT1G35940	0.854364	2.09019	0.550317	1.62303
AT1G35950	0.783167	1.70132	0.700403	2.06568
AT1G35960	1.56633	1.45827	0.500288	1.13121
AT1G35970	1.42394	1.45827	0.85049	2.21323
AT1G35980	2.13591	0.583309	1.60092	1.4263
AT1G35990	0.569576	0.729137	0.900519	0.34428
AT1G35995	2.70549	1.02079	1.10063	1.37712
AT1G36005	0.783167	1.50688	1.50086	0.639377
AT1G36010	1.63753	1.84715	0.950548	1.67222
AT1G36035	1.49514	1.65271	0.900519	2.0165
AT1G36040	1.42394	0.437482	0.500288	2.21323
AT1G36050	4.20062	6.27058	6.95401	7.42661
AT1G36060	3.77344	2.62489	3.05176	3.4428
AT1G36070	10.9643	12.2495	12.9575	9.29555
AT1G36078	1.77993	0.437482	1.40081	1.08202
AT1G36080	1.70873	1.31245	1.10063	0.885291
AT1G36085	2.4919	0.777746	1.05061	1.08202
AT1G36090	1.70873	1.40966	0.900519	1.62303
AT1G36095	2.4919	1.26384	1.05061	1.13121
AT1G36100	1.63753	1.21523	1.00058	1.86895
AT1G36105	2.20711	2.28463	0.85049	1.67222
AT1G36110	1.06796	1.02079	1.25072	2.55751
AT1G36120	1.21035	0.194436	1.15066	0.442645
AT1G36130	2.13591	1.70132	1.00058	0.590194
AT1G36140	0.854364	1.40966	1.20069	2.8526
AT1G36150	2.99028	2.18741	2.10121	1.62303
AT1G36160	8.04526	9.67322	13.2076	7.91844
AT1G36180	4.7702	4.71508	4.20242	4.13136
AT1G36185	2.2783	0.972182	2.05118	0.836108
AT1G36190	0.783167	0.923573	0.300173	1.96731
AT1G36200	0.71197	1.89576	0.600346	1.96731
AT1G36210	1.06796	0.486091	0.85049	0.68856
AT1G36220	1.77993	1.50688	0.85049	2.06568
AT1G36225	0.925561	0.437482	0.700403	1.37712
AT1G36230	0.783167	1.31245	0.600346	1.81976
AT1G36240	1.70873	2.6735	2.00115	0.983657
AT1G36250	2.56309	0.388873	0.950548	0.836108
AT1G36260	2.13591	0.826355	0.900519	1.13121
AT1G36270	1.28155	2.38185	0.950548	1.57385
AT1G36280	6.47893	7.4858	7.10409	8.55781
AT1G36290	3.70225	1.89576	1.80104	2.21323
AT1G36300	1.13915	2.86794	1.45084	0.836108
AT1G36305	1.06796	1.74993	1.25072	0.590194
AT1G36310	5.48217	7.9719	8.40484	7.32824
AT1G36320	8.68604	8.89547	10.6061	9.39392
AT1G36325	2.4919	2.04158	2.85164	1.91813
AT1G36330	2.13591	3.15959	0.700403	1.08202
AT1G36340	2.20711	3.64568	2.50144	2.50832
AT1G36360	2.63429	1.45827	1.15066	2.11486
AT1G36370	4.62781	8.65242	5.70329	4.47564
AT1G36380	5.33978	8.45799	8.05464	5.21338
AT1G36390	11.0355	10.4996	21.8626	9.39392
AT1G36395	1.70873	1.45827	0.900519	1.47548
AT1G36400	1.56633	1.02079	0.950548	1.22957
AT1G36403	1.70873	1.02079	1.30075	1.52467
AT1G36406	1.92232	1.70132	1.45084	2.70506
AT1G36420	1.21035	1.26384	1.40081	1.57385
AT1G36430	0.996758	1.70132	1.05061	1.13121
AT1G36440	1.35274	1.79854	1.25072	1.08202
AT1G36441	1.06796	1.84715	0.450259	2.50832
AT1G36445	1.85112	1.0694	1.80104	1.18039
AT1G36450	0.925561	0.0486091	0.500288	1.57385
AT1G36460	1.35274	1.84715	0.350202	1.08202
AT1G36470	1.13915	1.31245	0.400231	1.03284
AT1G36480	1.77993	1.55549	1.30075	2.8526
AT1G36485	1.85112	1.55549	0.750432	1.96731
AT1G36490	0.925561	1.79854	1.20069	1.91813
AT1G36495	0.996758	2.28463	1.60092	1.67222
AT1G36500	1.49514	1.11801	0.85049	1.91813
AT1G36510	0.854364	0.777746	0.800461	2.0165
AT1G36520	1.56633	1.74993	0.700403	1.47548
AT1G36530	2.77668	1.02079	1.05061	0.885291
AT1G36540	1.49514	1.0694	0.650375	0.786925
AT1G36550	1.13915	0.777746	0.600346	2.0165
AT1G36560	1.56633	1.55549	0.500288	0.737742
AT1G36570	1.85112	1.55549	0.600346	2.60669
AT1G36580	1.21035	3.2082	0.450259	1.08202
AT1G36590	1.99352	1.11801	1.10063	1.22957
AT1G36600	1.13915	0.5347	1.25072	0.737742
AT1G36610	1.42394	0.923573	1.70098	1.81976
AT1G36620	1.21035	1.65271	0.800461	1.03284
AT1G36622	3.34626	4.90952	2.50144	2.8526
AT1G36627	1.49514	2.52767	0.950548	1.7214
AT1G36630	3.34626	1.50688	0.85049	1.4263
AT1G36640	0.854364	1.55549	1.35078	3.59035
AT1G36650	2.63429	0.777746	1.05061	1.67222
AT1G36660	1.06796	0.5347	0.800461	0.983657
AT1G36670	1.85112	0.923573	1.10063	1.67222
AT1G36675	1.70873	1.6041	0.500288	1.08202
AT1G36680	1.06796	1.55549	0.600346	1.18039
AT1G36690	2.06471	0.729137	0.350202	1.27875
AT1G36700	1.70873	1.21523	1.80104	1.67222
AT1G36710	1.49514	1.6041	1.35078	0.983657
AT1G36720	0.640773	0.437482	0.85049	0.983657
AT1G36730	6.33654	5.8817	7.70444	6.73805
AT1G36740	1.21035	0.5347	1.00058	1.18039
AT1G36745	1.63753	2.18741	1.05061	1.18039
AT1G36750	1.35274	0.874964	1.05061	1.18039
AT1G36770	1.56633	1.65271	0.650375	1.18039
AT1G36775	1.63753	1.50688	0.800461	1.13121
AT1G36790	1.63753	1.6041	1.50086	0.983657
AT1G36795	0.498379	0.631919	0.700403	0.983657
AT1G36800	1.42394	0.777746	0.500288	1.4263
AT1G36810	1.77993	1.11801	0.350202	1.4263
AT1G36830	1.06796	1.45827	0.600346	1.22957
AT1G36840	0.854364	1.26384	0.650375	1.13121
AT1G36850	1.28155	1.55549	0.550317	0.836108
AT1G36880	2.70549	1.99297	1.30075	1.7214
AT1G36890	1.42394	0.680528	0.800461	1.67222
AT1G36910	1.63753	1.84715	1.15066	1.52467
AT1G36915	2.20711	1.94436	1.65095	0.836108
AT1G36920	1.92232	2.57628	1.15066	1.47548
AT1G36922	2.63429	1.74993	1.10063	1.77058
AT1G36925	2.70549	2.09019	1.15066	1.81976
AT1G36927	1.99352	0.777746	0.600346	0.836108
AT1G36933	0.71197	1.21523	1.25072	1.62303
AT1G36936	1.99352	2.62489	0.800461	1.13121
AT1G36940	3.34626	3.15959	2.75158	2.36078
AT1G36950	1.56633	0.826355	1.30075	0.934474
AT1G36960	2.84788	1.02079	1.20069	0.934474
AT1G36970	1.21035	2.62489	1.95112	2.16404
AT1G36975	1.56633	0.972182	1.15066	2.16404
AT1G36980	4.27182	3.7429	4.90282	3.68871
AT1G36990	9.75399	8.60381	8.30478	11.1645
AT1G36992	9.89639	5.59005	8.5049	10.4268
AT1G37000	1.92232	0.243046	1.00058	1.57385
AT1G37012	1.56633	2.1388	1.15066	1.32794
AT1G37015	2.4207	1.16662	1.35078	1.86895
AT1G37020	1.70873	0.923573	1.30075	1.81976
AT1G37030	0.569576	0.923573	0.900519	1.27875
AT1G37035	0.569576	0.729137	1.50086	0.983657
AT1G37038	2.20711	0.972182	2.00115	0.541011
AT1G37040	1.56633	1.65271	0.700403	0.983657
AT1G37045	1.28155	1.89576	0.350202	1.86895
AT1G37050	0.569576	1.36106	0.750432	1.4263
AT1G37057	2.20711	1.55549	0.300173	1.27875
AT1G37060	2.13591	1.02079	0.800461	2.06568
AT1G37063	0.71197	0.5347	0.650375	1.67222
AT1G37070	1.06796	1.55549	0.800461	1.37712
AT1G37080	2.3495	0.5347	0.500288	0.491828
AT1G37090	2.70549	1.0694	0.700403	1.47548
AT1G37095	1.70873	1.50688	1.05061	0.737742
AT1G37100	1.70873	2.23602	1.70098	0.983657
AT1G37110	1.49514	1.36106	1.05061	0.836108
AT1G37113	0.640773	1.36106	1.05061	1.08202
AT1G37120	2.06471	1.99297	1.20069	1.57385
AT1G37130	3.34626	5.59005	4.20242	3.88544
AT1G37140	3.27506	5.15257	3.70213	4.03299
AT1G37150	6.19414	6.75667	4.80277	5.06583
AT1G37160	1.85112	1.11801	0.85049	1.4263
AT1G37170	1.49514	0.826355	1.15066	1.57385
AT1G37180	0.569576	0.486091	0.950548	0.34428
AT1G37190	0.996758	1.02079	0.700403	0.491828
AT1G37200	1.35274	1.6041	0.150086	1.22957
AT1G37210	0.355985	0.631919	0.500288	0.786925
AT1G37275	2.84788	1.84715	0.85049	2.16404
AT1G37340	1.70873	0.729137	0.800461	0.885291
AT1G37405	2.4207	0.631919	0.450259	0.983657
AT1G37471	2.13591	1.36106	1.45084	1.03284
AT1G37537	1.56633	3.40264	0.900519	1.4263
AT1G37603	1.28155	2.09019	0.400231	0.885291
AT1G37669	1.06796	0.972182	0.550317	0.737742
AT1G37735	1.49514	0.631919	1.65095	1.4263
AT1G37801	2.13591	1.89576	0.800461	1.96731
AT1G37867	0.71197	1.89576	0.950548	0.885291
AT1G37933	2.4207	1.26384	1.30075	0.934474
AT1G37999	1.63753	1.70132	0.550317	1.77058
AT1G38065	3.20387	1.31245	2.05118	2.11486
AT1G38131	4.41422	6.85389	8.20473	5.36093
AT1G38140	1.92232	0.972182	1.15066	0.786925
AT1G38149	0.996758	0.680528	1.40081	0.737742
AT1G38158	1.06796	1.31245	1.35078	1.27875
AT1G38167	0.783167	0.729137	1.10063	0.491828
AT1G38176	2.4207	1.55549	1.00058	1.32794
AT1G38185	0.854364	0.826355	1.45084	0.983657
AT1G38194	1.77993	1.21523	0.600346	1.52467
AT1G38203	0.71197	0.486091	0.150086	0.245914
AT1G38212	0.284788	0.388873	0.0500288	0.541011
AT1G38221	0.142394	1.36106	0.400231	0.442645
AT1G38230	0.427182	0.5347	0.700403	0.639377
AT1G38240	0.213591	1.55549	0.100058	0.442645
AT1G38250	0.355985	0.437482	0.500288	0.295097
AT1G38260	0.355985	0.923573	0.300173	0.295097
AT1G38270	1.13915	0.972182	1.00058	0.786925
AT1G38280	0.427182	0.194436	0.250144	0.541011
AT1G38290	0.569576	1.16662	0.700403	0.737742
AT1G38300	0.355985	0.631919	0.450259	0.393463
AT1G38310	0.427182	1.0694	0.250144	0.147548
AT1G38320	0.213591	1.02079	0.300173	0.393463
AT1G38330	0.284788	0.437482	0.400231	0.196731
AT1G38340	1.49514	0.729137	0.400231	1.08202
AT1G38350	0.925561	1.16662	1.00058	1.13121
AT1G38360	1.13915	1.0694	0.600346	0.737742
AT1G38380	1.21035	1.11801	1.20069	0.639377
AT1G38390	1.77993	0.874964	0.300173	0.836108
AT1G38400	1.49514	2.18741	0.600346	2.06568
AT1G38410	0.925561	1.0694	0.900519	1.18039
AT1G38416	1.56633	2.23602	0.650375	0.541011
AT1G38423	2.13591	1.16662	0.600346	0.885291
AT1G38430	1.49514	1.50688	0.950548	1.22957
AT1G38440	0.854364	0.777746	0.550317	1.32794
AT1G38450	1.99352	0.729137	0.550317	1.13121
AT1G38460	1.49514	1.11801	0.800461	0.541011
AT1G38550	0.640773	1.31245	0.700403	1.4263
AT1G38710	0.498379	1.6041	1.15066	1.03284
AT1G38790	1.77993	1.6041	1.30075	1.91813
AT1G38870	0.284788	1.79854	0.800461	0.245914
AT1G39030	2.06471	1.36106	1.25072	1.62303
AT1G39060	2.56309	1.84715	1.75101	1.86895
AT1G39070	1.85112	2.1388	0.85049	0.983657
AT1G39110	0.427182	0.923573	0.900519	1.91813
AT1G39190	1.42394	1.16662	0.450259	1.57385
AT1G39270	1.92232	1.21523	1.05061	1.13121
AT1G39350	0.071197	0	0	0
AT1G39510	0.427182	0.145827	0.300173	0.147548
AT1G39511	0.71197	0.243046	0.550317	0.786925
AT1G39513	0.142394	0.291655	0.150086	0.541011
AT1G39515	0.284788	0.291655	0	0.393463
AT1G39590	0.854364	0.486091	0.550317	0.786925
AT1G39670	1.49514	0.486091	0.300173	0.68856
AT1G39830	0.640773	0.5347	0.300173	0.737742
AT1G39910	1.28155	1.65271	1.30075	1.47548
AT1G39990	0.071197	0.437482	0.350202	0.295097
AT1G40070	0.071197	0.0972182	0	0.196731
AT1G40071	0.284788	0.486091	0.0500288	0.196731
AT1G40072	0.427182	0.291655	0.600346	0.541011
AT1G40073	0.854364	1.70132	0.450259	1.96731
AT1G40074	0.213591	0.874964	0.150086	0.737742
AT1G40075	1.06796	0.437482	0.300173	0.541011
AT1G40077	0.427182	0.729137	0.450259	0.34428
AT1G40078	0.925561	0.826355	0.300173	0.491828
AT1G40079	0.640773	0.826355	0.500288	0.393463
AT1G40081	2.77668	0.874964	1.20069	1.13121
AT1G40083	0.355985	1.74993	1.25072	0.836108
AT1G40084	3.13267	1.31245	0.85049	1.62303
AT1G40085	1.49514	0.583309	1.10063	1.62303
AT1G40086	3.13267	1.02079	0.700403	1.7214
AT1G40087	2.20711	0.680528	0.700403	1.62303
AT1G40089	0.925561	1.21523	0.700403	1.96731
AT1G40090	2.84788	1.65271	1.35078	1.13121
AT1G40091	3.13267	1.50688	0.800461	0.934474
AT1G40093	3.27506	2.62489	1.40081	2.21323
AT1G40095	3.98703	2.38185	1.20069	2.36078
AT1G40097	0.640773	0.486091	0.800461	0.590194
AT1G40099	0.996758	0.874964	0.900519	2.16404
AT1G40100	0.355985	0.437482	0.450259	0.983657
AT1G40101	1.13915	1.45827	0.85049	1.08202
AT1G40103	2.77668	0.5347	0.85049	0.885291
AT1G40104	99.8182	82.3439	54.1312	90.3489
AT1G40105	2.13591	1.94436	1.65095	3.29525
AT1G40106	0.213591	0.340264	0.500288	0.245914
AT1G40107	1.99352	1.45827	1.55089	1.4263
AT1G40109	0.925561	1.79854	1.50086	2.36078
AT1G40112	0.498379	0.583309	0.500288	0.68856
AT1G40113	2.56309	0.437482	1.15066	1.47548
AT1G40117	2.06471	2.09019	1.00058	2.26241
AT1G40118	0.498379	0.972182	0.300173	0.68856
AT1G40119	0.783167	0.631919	0.550317	1.52467
AT1G40121	3.63105	2.52767	2.40138	2.60669
AT1G40123	1.63753	1.31245	0.550317	0.885291
AT1G40124	1.35274	1.02079	0.250144	1.32794
AT1G40125	1.42394	1.11801	0.85049	2.36078
AT1G40127	0.996758	0.243046	0.0500288	0.245914
AT1G40129	1.42394	1.40966	0.750432	1.18039
AT1G40130	0.355985	0.340264	0.250144	0.541011
AT1G40131	1.63753	0.388873	0.700403	0.934474
AT1G40133	0.142394	0.145827	0.650375	0.196731
AT1G40135	0.996758	0.340264	0.85049	1.08202
AT1G40136	0.640773	0.680528	0.650375	0.786925
AT1G40137	0.640773	0.777746	0.650375	0.442645
AT1G40139	0.427182	0.777746	0.600346	0.295097
AT1G40141	0.783167	0.583309	0.400231	0.836108
AT1G40143	0.355985	0.388873	0.700403	0.34428
AT1G40150	0.640773	0.5347	1.15066	0.639377
AT1G40230	1.56633	1.26384	0.800461	1.22957
AT1G40310	1.21035	0.923573	0.900519	0.836108
AT1G40390	1.70873	1.70132	1.05061	0.934474
AT1G40470	2.4919	1.84715	1.45084	2.31159
AT1G40630	0.71197	0.583309	1.20069	0.786925
AT1G41115	2.4919	1.31245	1.05061	1.62303
AT1G41600	1.06796	2.1388	0.700403	1.32794
AT1G41630	1.35274	1.40966	1.10063	1.08202
AT1G41650	1.21035	1.36106	0.400231	1.37712
AT1G41660	0.640773	1.6041	0.450259	0.885291
AT1G41680	2.91908	1.11801	0.750432	1.86895
AT1G41690	0.925561	1.45827	1.05061	1.4263
AT1G41700	1.21035	1.45827	0.950548	1.03284
AT1G41710	0.569576	1.50688	1.10063	0.934474
AT1G41720	1.92232	1.11801	0.700403	1.47548
AT1G41723	1.35274	1.11801	0.750432	0.786925
AT1G41726	1.63753	0.826355	0.650375	1.03284
AT1G41730	1.35274	0.437482	1.25072	1.13121
AT1G41740	1.35274	0.972182	1.75101	1.13121
AT1G41743	1.49514	0.486091	0.700403	0.393463
AT1G41746	0.854364	0.5347	0.700403	1.77058
AT1G41755	1.28155	1.84715	0.700403	1.37712
AT1G41760	1.56633	0.583309	0.85049	1.57385
AT1G41775	1.92232	0.923573	1.10063	1.62303
AT1G41790	1.28155	1.45827	0.85049	1.08202
AT1G41795	1.70873	0.826355	0.900519	0.885291
AT1G41797	0.783167	1.79854	0.550317	0.590194
AT1G41798	0.854364	1.31245	0.900519	1.08202
AT1G41803	0.996758	0.583309	0.800461	1.22957
AT1G41810	1.21035	1.02079	0.450259	0.836108
AT1G41820	1.77993	2.1388	1.20069	2.31159
AT1G41825	2.13591	0.923573	0.750432	0.68856
AT1G41830	3.84464	4.03456	4.55262	4.52482
AT1G41835	1.42394	1.0694	1.50086	0.885291
AT1G41840	1.77993	0.777746	1.15066	1.81976
AT1G41850	1.56633	1.50688	0.600346	0.590194
AT1G41855	1.99352	1.02079	1.85107	1.57385
AT1G41860	1.56633	1.50688	1.20069	1.57385
AT1G41870	1.63753	1.89576	1.50086	1.7214
AT1G41880	4.20062	7.09693	6.80392	5.75439
AT1G41890	2.4207	1.65271	2.05118	2.0165
AT1G41893	2.06471	1.40966	1.55089	1.4263
AT1G41896	1.42394	0.388873	1.70098	1.57385
AT1G41900	1.85112	0.972182	0.650375	0.639377
AT1G41910	1.42394	1.16662	1.05061	1.81976
AT1G41920	0.498379	1.02079	0.900519	1.81976
AT1G41930	1.63753	2.81933	1.00058	1.47548
AT1G42003	1.77993	0.631919	0.750432	0.934474
AT1G42040	0.854364	0.5347	0.600346	0.393463
AT1G42045	1.28155	1.70132	0.700403	1.22957
AT1G42050	1.28155	0.388873	1.15066	1.08202
AT1G42060	0.569576	2.1388	1.20069	0.885291
AT1G42070	0.996758	1.02079	0.800461	1.57385
AT1G42090	1.77993	0.972182	0.900519	2.0165
AT1G42100	2.06471	1.6041	1.30075	1.62303
AT1G42110	1.63753	1.79854	1.75101	1.03284
AT1G42130	1.21035	1.94436	0.950548	1.32794
AT1G42140	1.06796	0.729137	1.10063	0.983657
AT1G42150	0.569576	1.11801	0.800461	0.983657
AT1G42160	1.28155	1.26384	1.05061	1.37712
AT1G42170	1.21035	0.729137	0.85049	1.22957
AT1G42180	0.854364	0.631919	1.40081	0.590194
AT1G42200	1.70873	2.1388	1.00058	1.67222
AT1G42210	2.4207	1.16662	1.10063	1.32794
AT1G42220	1.21035	2.1388	0.950548	1.27875
AT1G42240	1.63753	1.74993	0.650375	1.32794
AT1G42250	2.13591	1.6041	0.85049	0.934474
AT1G42260	0.783167	0.631919	0.700403	2.40996
AT1G42270	1.92232	2.1388	1.10063	2.21323
AT1G42290	1.99352	1.02079	0.85049	1.62303
AT1G42300	1.35274	1.0694	0.450259	1.13121
AT1G42310	1.63753	1.16662	0.900519	1.4263
AT1G42320	2.4919	0.5347	0.650375	0.934474
AT1G42350	1.77993	1.16662	0.650375	1.81976
AT1G42360	1.21035	1.26384	0.700403	0.541011
AT1G42365	2.56309	1.40966	1.60092	1.18039
AT1G42370	0.498379	0.729137	0.400231	0.934474
AT1G42375	1.56633	0.874964	0.800461	0.639377
AT1G42377	1.42394	1.16662	0.900519	1.27875
AT1G42380	1.92232	1.70132	0.700403	1.62303
AT1G42390	1.06796	2.09019	0.450259	1.91813
AT1G42393	1.70873	1.74993	1.65095	1.13121
AT1G42396	0.996758	1.45827	1.10063	1.13121
AT1G42400	1.49514	0.923573	0.600346	1.08202
AT1G42410	1.13915	0.729137	0.600346	0.836108
AT1G42420	1.99352	2.33324	0.800461	1.81976
AT1G42430	6.05175	11.6176	10.5061	7.86925
AT1G42440	9.5404	11.6176	14.7085	10.4268
AT1G42450	1.13915	0.291655	0.950548	1.62303
AT1G42460	0.996758	1.02079	0.85049	1.57385
AT1G42470	5.55337	5.83309	7.40426	5.70521
AT1G42480	5.62457	6.99971	5.95343	6.49213
AT1G42490	3.70225	2.86794	2.30133	3.09852
AT1G42500	2.20711	1.6041	0.950548	2.31159
AT1G42510	1.99352	1.89576	1.05061	1.67222
AT1G42515	2.4207	1.45827	1.35078	1.52467
AT1G42520	0.783167	2.72211	0.750432	0.983657
AT1G42525	1.77993	1.74993	1.35078	0.983657
AT1G42530	1.49514	1.50688	0.800461	2.50832
AT1G42540	6.55013	9.62461	8.00461	6.0003
AT1G42550	5.41097	12.5898	9.60553	6.24622
AT1G42560	2.84788	3.11098	2.85164	1.77058
AT1G42570	1.92232	1.0694	1.35078	1.27875
AT1G42590	1.21035	0.729137	0.450259	0.786925
AT1G42595	1.28155	1.6041	0.900519	2.45914
AT1G42600	1.28155	1.74993	0.450259	0.737742
AT1G42602	1.92232	1.02079	1.60092	2.75424
AT1G42605	1.42394	1.21523	1.30075	1.27875
AT1G42615	1.77993	1.79854	1.30075	1.18039
AT1G42620	1.28155	1.16662	1.00058	2.16404
AT1G42635	3.55985	1.21523	1.05061	2.06568
AT1G42650	0.854364	1.45827	0.750432	1.13121
AT1G42655	0.783167	1.74993	0.950548	1.7214
AT1G42680	3.06147	1.99297	0.750432	1.77058
AT1G42690	1.28155	0.826355	0.950548	1.67222
AT1G42695	1.21035	1.70132	1.35078	0.934474
AT1G42697	0.854364	1.36106	1.35078	1.7214
AT1G42698	1.56633	1.02079	0.600346	1.27875
AT1G42700	2.56309	2.04158	2.15124	1.77058
AT1G42703	0.71197	1.84715	1.10063	1.91813
AT1G42705	1.21035	0.923573	1.15066	1.37712
AT1G42710	1.21035	2.57628	0.950548	1.13121
AT1G42718	1.77993	1.50688	0.200115	1.57385
AT1G42727	1.35274	1.11801	0.600346	1.13121
AT1G42740	0.783167	1.21523	1.00058	1.47548
AT1G42745	1.49514	0.680528	0.500288	1.03284
AT1G42780	1.77993	0.923573	0.85049	0.541011
AT1G42816	2.4207	0.972182	0.700403	1.22957
AT1G42852	1.56633	0.972182	1.15066	1.13121
AT1G42888	1.42394	1.02079	0.650375	0.885291
AT1G42924	0.355985	1.11801	0.550317	1.03284
AT1G42960	7.1197	9.91626	11.4566	6.19704
AT1G42970	3.63105	7.14554	8.45487	5.36093
AT1G42980	2.20711	1.31245	4.15239	3.63953
AT1G42990	6.47893	6.9511	6.50375	6.0003
AT1G43000	4.98379	4.22899	5.50317	2.70506
AT1G43005	1.63753	3.49986	2.70156	2.8526
AT1G43010	2.63429	2.38185	2.2513	2.36078
AT1G43020	3.70225	2.72211	2.9517	3.19688
AT1G43030	1.63753	1.70132	1.45084	1.4263
AT1G43050	0.71197	1.94436	0.750432	1.32794
AT1G43060	2.99028	1.6041	1.10063	1.7214
AT1G43070	1.49514	1.40966	0.85049	0.885291
AT1G43080	2.56309	1.31245	1.35078	1.96731
AT1G43090	1.99352	1.94436	1.00058	1.37712
AT1G43100	2.99028	1.26384	0.700403	1.67222
AT1G43110	3.06147	1.45827	1.50086	1.52467
AT1G43130	6.19414	7.9719	7.30421	6.8856
AT1G43140	3.84464	2.57628	3.3019	2.11486
AT1G43145	1.77993	1.74993	1.40081	2.31159
AT1G43150	0.854364	1.89576	0.650375	1.96731
AT1G43160	3.34626	3.59708	4.05233	3.00015
AT1G43170	4.05823	8.21494	6.80392	3.00015
AT1G43171	4.12943	4.95813	6.55377	5.1642
AT1G43180	3.84464	3.7429	3.45199	3.29525
AT1G43190	7.1197	7.87468	8.80507	7.7217
AT1G43195	3.70225	3.06237	1.85107	1.08202
AT1G43200	2.13591	1.45827	1.20069	1.7214
AT1G43210	0.996758	1.11801	0.85049	1.4263
AT1G43240	1.42394	1.50688	0.900519	1.47548
AT1G43245	3.70225	3.59708	4.45256	3.00015
AT1G43250	1.85112	1.70132	1.35078	1.18039
AT1G43260	1.92232	1.21523	1.35078	1.32794
AT1G43270	0.854364	1.40966	0.550317	1.47548
